scene_id	scene_desc	start	end	shot_ids
1	Chandler and Joey's apartment. Joey and Chandler enter with Chandler covering his eyes and Joey leading him.	1.68	58.87	2,3,4,5,6,7,8,9
3	Chandler and Joey's apartment. Chandler and Joey are sitting in their recliners watching TV. Monica, Ross, and Phoebe are there.	74.15	95.34	12,13,14,16
4	Rachel enters	96.70	180.15	17,18,19,20,21,22,23,24,26,27,29,30,31,32,33,34,35
5	Dr. Burke's apartment. Dr. Burke answers the door for Phoebe and Monica.	195.19	284.65	38,40,41,42,43,44,46,47,48,49,50,51,52,53,54,55,57,58,59
6	Chandler and Joey's apartment. They're still in their chairs watching TV. Chandler is ordering a pizza.	288.03	306.75	59,60
7	Dr. Burke's apartment. Monica and Dr. Burke are in the kitchen.	311.47	409.13	60,61,62,63,64,65,66,67,68,69,70,71,72,74,75,76,77,78,79,80,82,84
9	Monica and Rachel's apartment. Ross and Rachel are returning from a movie.	409.13	421.05	84,85,86
10	They start kissing.	430.34	479.79	86,87,88,89,90,96
11	They very slowly start walking up to each other. Since they're alone they start kissing and Ross's hands work their way down until they're on Rachel's butt. Rachel starts laughing.	479.79	563.23	96,97,98,99,102,103,104,106,107,108,109,110,111
12	Chandler and Joey's apartment. They are watching a Miracle Wax info-mercial.	563.23	576.83	111,112,113
13	Ross enters	585.39	647.56	114,115,116,117,118,119,120,121,122,123,124
14	Rachel enters	648.68	668.61	124,125,126,127,128,130
15	They go out into the hallway.	668.61	687.65	130,131,132
