scene_id	scene_desc	start	end	shot_ids
1	Monica and Rachel's, Monica, Chandler, Joey, Ross and Ben are there.  Ben is sitting in his little rocking seat.	1.92	106.06	1,2,3,4,5,6,7,8,9,10,12,14,15,16,17,19,20,22,23,25
3	Monica and Rachel's, continued from earlier. Chandler has a basketball.	114.70	127.64	26,27,28,29
4	Ross starts to make some gurgling sounds.	136.36	239.79	31,32,33,34,35,36,37,38,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
5	Central Perk, Rachel is doing some cleaning as Phoebe sits on the couch with her guitar.	246.51	339.23	62,63,64,65,66,67,70,71,72,73,74,76,77,78,79,80,81
6	A Street, Chandler and Joey are loaded down with baby stuff, and Ben.	346.51	411.91	83,84,85,86,87,88,89,90,91,92,93,95,96,97,98,99,100,101,102
7	Central Perk, Rachel has just broken the news to Phoebe.	417.35	486.69	104,105,106,107,108,109,110,111,112,113,114,116,117,118,119,120,121,122
8	Rachel goes back to Phoebe.	491.65	529.42	122,123,124,125,126,127,128,129,130,131,133
9	Time Lapse, Phoebe is on the sidewalk in front of Central Perk singing.	529.58	532.46	133,134
10	The Hospital, Ross and Monica are waiting for the doctor.	534.38	590.88	134,135,136,137,138,139,141,142,143,145,146
11	Monica shakes her head.	591.67	614.95	146,147,148,149,150,151,152,153
12	A Street, Chandler and Joey are still trying to pick up women with Ben.	619.03	636.21	155,156,157,158,159
14	Cut to on the bus.	639.65	683.92	161,162,163,164,165,166,167,168,169,170,172,173
15	They all get off the bus.	688.96	711.60	174,175,176,179,180,181
17	The Hospital: Monica and Ross are getting Monica's hand looked at.	718.46	733.42	184,185,187
18	Outside Central Perk, Phoebe is still singing.	733.42	737.18	187
