scene_id	scene_desc	start	end	shot_ids
16	Monica returns to couch next to Fun Bobby.	0.40	13.92	1,2,3,4
17	Russ enters, walking in behind Chandler.	16.88	32.81	5,6
18	Phoebe walks up to Rachel, cleaning tables.	38.73	60.65	6,7,8,9,10,11
19	Phoebe turns back around but Rachel is gone. Ross enters.	60.97	136.57	12,13,14,15,16,17,18,19,20,21,22,23,24,25,27,28
20	Ross approaches Rachel at counter.	142.25	188.37	29,30,31,32,33,35,36,37,39
21	Russ and Rachel leave together.	189.94	215.95	39,40,41,42,43,44,45,46,47
22	Chandler and Joey's apartment. Joey is making marinara sauce and filling every container in sight. Chandler enters.	223.07	325.38	49,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,67,68,69,70
23	A restaurant. Fun Bobby and Monica are ordering.	331.06	357.15	71,72,73,74,75,76,77,78,79
24	Central Perk. Chandler is sitting on the couch between Russ and Ross, doing a crossword puzzle.	357.31	379.24	79,80,81,82,83,84,85
25	Phoebe and Rachel are at the counter talking.	382.36	404.64	87,88,89,90,91,92,93,94,95
26	They look over at Russ and Ross.	404.96	448.33	96,98,99,100,101,102,103,104,105,106,107,108,109
27	Rachel walks up behind them.	450.09	454.33	109,110,111,112
28	Ross, Phoebe, Rachel, and Chandler at Monica and Rachel's apartment.	462.02	482.90	114,115,116,117,118,119,121
29	Monica enters from her bedroom.	483.22	488.34	121
30	Monica pulls out a bag full of airline bottles of liquor.	488.50	509.86	121,122,123,124,125,126,127,128
31	Three slow knocks on the door.	515.36	517.92	130,131
32	Monica answers the door. Its Fun Bobby.	520.88	524.72	132
33	They both step out into the hall.	526.96	560.88	134,135,136,137,138,139,140,141,142,143,144
34	They hug and kiss.	564.56	567.28	145
35	Fun Bobby leaves and Monica goes back inside.	571.69	577.05	147,148,149
36	Ross, Phoebe, Chandler, and Rachel all exchange money.	583.05	589.77	150,151
37	Joey enters.	595.45	626.12	153,154,155,156,157,158,160,161,162,163
40	Central Perk. Russ enters. Chandler and Phoebe are sitting on the couch.	639.87	651.95	165,166
41	Chandler and Phoebe feign ignorance.	653.79	659.43	167,169
42	Julie... Ross's ex-girlfriend... enters.	660.63	672.55	169,170,171
44	Russ gets up	681.67	701.06	175,176,177,178,179,180,181
