scene_id	scene_desc	start	end	shot_ids
1	Monica and Rachel's apartment. Phoebe enters to see Monica, Richard, Ross, and Rachel tearfully watching TV.	6.24	87.33	3,4,5,6,7,8,9,10,11,12,13,15,16,17,18,20,21,23,24
3	Monica and Rachel's apartment. Richard is on the balcony smoking and Monica is on the phone.	87.33	98.93	24
4	Chandler and Joey come sprinting in	104.85	239.21	27,28,29,30,31,32,33,34,35,36,37,38,39,40,43,44,45,46,47,48,50,51,53,54,55,57
5	Ross's apartment. Ross is holding Ben.	245.69	326.00	60,61,62,64,65,66,67,68,69,70,71,72,75,76,77
6	Central Perk. Monica and Rachel are there. Phoebe enters carrying video tapes.	329.04	354.40	78,79
7	Chandler and Joey enter	356.96	399.01	80,81,83,84,85,86,87,88
8	Richard enters	401.89	416.66	90,91,92,93
9	Monica and Rachel's apartment. Carol and Susan are dropping off Ben.	418.89	471.16	93,94,95,96,97,98,99,100,104,105,106,107,108
10	Chandler enters with his hair full of mousse and a cheesy moustache	481.56	519.70	112,113,114,115,116,117,118,119,120,121,122,123
11	Central Perk. Rachel is working. Ross enters with Ben.	529.14	662.07	125,126,127,128,129,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,153,154,156
12	Monica and Rachel's apartment. Monica and Richard are there. Phoebe enters.	662.55	669.06	157
