scene_id	scene_desc	start	end	shot_ids
1	Monica and Rachel's apartment. Everyone is there. Monica is watching stock prices on a business channel.	1.44	95.54	1,2,3,4,5,6,7,8,9,12,13,14,15,16,17,18,19,20,21,22,24,25,26,27
3	Central Perk. Chandler and Ross enter in sweats carrying rackets.	105.22	111.62	29,30
4	They sit at the couch	115.46	138.24	30,31,32,33,34,35
5	As they're walking off, little bully grabs Chandlers hat from behind and puts it on himself	145.56	202.67	37,38,39,40,42,43,44,45,46,47,48,49,51,52,53
6	Monica and Rachel's apartment. Joey and Rachel are sitting there talking.	206.19	222.59	54,55,56
7	Monica enters.	225.47	340.67	58,59,60,61,62,63,64,65,66,67,68,72,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,90
9	Phoebe slams on the breaks. Joey and Rachel are thrown forward into the pillows in their laps.	340.67	425.81	90,91,92,93,94,95,96,97,98,100,101,102,103,104,105,106,109,110,111,112,113,114,115,116,117,119,120
10	Central Perk. Chandler and Ross are sitting at the couch.	433.24	559.38	125,126,127,128,130,132,133,134,135,138,139,140,141,142,143,144,145,146,147,148
11	The bullies grab the back of the couch that Ross and Chandler are sitting in and tip back	559.70	576.10	148,149,150
12	Back in the cab in front of Phoebe's dad's house.	583.74	630.79	152,153,154,155,156,157,158,159,160,161,162,163
13	She starts the cab and pulls forward. We hear a squish and a dog yelp.	650.43	658.51	165
14	Monica and Rachel's apartment. Joey is eating breakfast, Rachel has just gotten up, and Monica is on the phone.	664.31	694.07	165,166,167,168,169,170,172,173
