scene_id	scene_desc	start	end	shot_ids
1	Central Perk. Rachel, Monica, Joey, and Chandler are there.	1.76	4.96	1,2
2	Rachel holds the tray between them. Chandler grabs the muffin before Monica can.	5.12	41.18	2,3,4,5,6,8,9,10,11
3	Chandler is visibly upset	43.02	74.00	12,14,15,16,17,18,20,21
4	Once again, Chandler has a bite in his mouth and can't come back.	76.64	99.47	21,22,23,24,25,26
6	Monica and Rachel's apartment. Monica and Richard are in her bedroom.	99.47	135.58	26,29,30,31,32,33,35
7	He walks out of the bedroom and Monica starts to remake the bed.	142.93	223.85	36,37,39,40,41,42,43,44,46,47,48,49,50,51,52,53,55
8	Chandler's office. Joey is there.	228.97	294.59	55,56,57,58,59,60,61,62,64,65,66,67,68,69,71
9	Monica and Rachel's apartment. Monica and Rachel are doing Phoebe's makeup.	295.24	318.68	71,73,74,75
10	Monica and Rachel's apartment. Ryan is walks up to the door and knocks.	332.18	458.23	76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,95,96,99,100,101,102,104,106,108,110
11	Chandler's office. Joey enters.	458.39	532.83	111,112,113,114,116,117,118,119,120,122,123,125,126,127,128
12	Monica and Rachel's apartment. Phoebe and Ryan are playing Monopoly.	544.75	621.23	129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144
13	They get back to back and start rubbing against each other. Ross and Rachel enter.	621.23	639.87	144,145,146,147,148,149
14	Chandler's office building. Joey and Jeannie are talking.	644.33	672.47	150,151,152,153,154,155
