scene_id	scene_desc	start	end	shot_ids
21	Ross and Rachel hug.	3.84	42.74	2,3,4,5,6,7,8,9
22	Ross leaves.	42.74	50.94	9,10,11
23	Chandler closes up the laptop computer screen.	50.94	57.22	11,12,13,14,15
24	Chandler rips off the sheet of paper from the printer.	58.98	59.70	15
25	Ross walks back in, Rachel's coat in hand.	60.64	125.97	16,18,19,21,22,23,24,25,28,32,33,34,36
26	Ross and Chandler stare angrily at Joey, who thinks he has come up with a good idea.	127.73	166.71	36,38,39,40,41,42,43,44,46,47,48,49
27	Chandler and Joey leave quickly.	171.01	204.10	49,50,51,52,53,54,55,56,57,58,59
28	Rachel leaves, and Ross follows her into the hall.	204.10	222.86	59,60,61,63,64,65
29	She goes into her apartment and slams the door.	223.27	235.87	65,66
30	Central Perk. Chandler, Monica, Joey, and Phoebe are there.	235.87	298.86	66,67,68,69,70,71,73,75,76
31	Monica and Rachel's apartment. Rachel is sitting on the couch, eating candy. It is raining out. Ross climbs up the fire escape and is knocking on the window.	299.34	313.42	76,77,78,79
32	Rachel closes the drapes over the window, goes into her bedroom and closes the door.	313.42	332.52	79,80,81,82,83
33	Monica, Chandler, Joey, and Phoebe enter, confused.	333.00	341.80	83,84,86,87
34	He opens the window, Ross comes in, soaked.	343.80	351.46	88,89
35	Ross runs to Rachel's bedroom, knocking on the door.	356.42	361.94	89,90,91
36	Rachel opens the door.	362.66	414.36	92,93,94,95,96,97,98,99,100,101,102,103,104
37	She closes the door in his face. Ross walks sullenly back to the couch and sits down. A moment of silence ensues.	415.08	440.93	104,108,110
38	Mr. Ratstatter's office. Monica is there.	446.77	492.31	112,113,117,118,119,120,121,122,123,124,125
40	phone rings	505.27	505.83	127
41	Ross is at his apartment.	506.79	546.18	128,129,130,131,132,133,134,135
42	Monica turns on the radio.	546.74	590.80	135,137,142
43	Rachel seems touched. She pauses for a moment, then picks up the phone and starts to dial. Cut to Ross at his apartment.	590.80	644.02	142,145,146,147
45	Mr. Ratstatter's office. Monica is there.	644.50	670.32	148,149,150,151,152,154,155,156,157,158,159
