scene_id	scene_desc	start	end	shot_ids
16	A fancy restaurant (Marcel's). Joey, Ross, Chandler, Susie, and the Director's Assistant are there.	2.48	69.80	2,5,7,10,13,14,16,17
17	In the bathroom Susie and Chandler are kissing. She backs into a stall.	73.08	117.50	18,19,20
18	She turns him facing the toilet and sneaks out of the stall and gathers up his clothes.	119.42	186.75	20,21,22,24,25,26,27,28,29,30,31,33,34
19	Monica and Van Damme are walking down the street.	187.23	222.60	34,35,36
20	Back at Monica and Rachel's apartment. They are now fighting about what Rachel told Van Damme.	226.84	237.16	37
21	Monica grabs Rachel by the sweater. Rachel: squirms out of it	238.28	286.46	38,40,41,42,43,45,46,48,49,50,51,57,58
22	Monica pulls a thread on Rachel's sweater and Rachel dumps the tomato sauce in Monica's purse	286.54	308.54	58,61,62,66,67,69,70
23	Monica and Rachel start yelling at the same time	310.22	339.54	72,74,75,76,77,78,79
25	Joey starts whistling, Chandler finishes the tune. Joey whistles again.	360.66	420.65	81,82,83,84,85,86,87,88
26	Ross enters, sees Joey in the mirror	427.21	488.30	89,90,91,92,93,94,95,96,101,102
29	Central Perk. Ross, Phoebe, and Chandler are sitting.	488.30	498.42	102,103,105
30	Joey enters	498.66	570.97	105,106,107,109,110,111,112,113,114,116,117,119,121
32	The movie set. Monica and Rachel are saying goodbye to Jean-Claude.	577.53	637.07	122,123,124,125,126,128,129,130,131,132,133,136
33	City street. Whole gang is there seeing off Marcel.	638.03	653.15	137,138,141
34	Marcel is driven off in a limo	668.11	682.11	146
36	Filming a scene from the movie. Joey is dying on a gurney, Van Damme is looking over him. (There’s a laugh track.)	689.79	715.19	146,147,148,149
