scene_id	scene_desc	start	end	shot_ids
22	Restaurant. Joey and Erica are still there.	0.16	9.76	1,3
23	Library. Phoebe is singing.	11.84	92.50	4,5,6,7,10,11,12,13,14,15,16,17,18,19,21,22,23,25
24	At the snack table, Monica is quickly putting all the cookies into her purse as a little girl just stares at her.	98.10	109.86	26,27,28
25	San Diego Zoo. Ross and the Janitor are in the nocturnal house.	110.77	229.88	29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46
26	Library. Ross show up with a MonkeyShine Beer poster.	230.74	270.08	47,48,50,51,52,53,54,55,57,58,60,61
27	Chandler and Joey's apartment. Monica and Rachel, and the guys are watching Days of Our Lives.	272.24	279.28	62,63,64
28	knock at the door	281.76	291.86	65,66,67
29	Monica:	292.18	470.26	67,68,69,70,71,73,74,75,76,78,79,80,81,82,83,85,86,87,89,90,91,93,96,97,98,99,100,101,102,104,105,106,107,109,110,113,114,115,116,117,120,121,122
30	Central Perk. Phoebe and Rob are sitting on the couch.	470.42	514.04	122,123,124,125,126,127,128,129,130,131,132
31	Central Perk. Everyone is there.	521.48	557.62	136,137,138,139,140,141,142,143,144,146,147,148,149,151,152
32	a little kid enters	561.71	570.67	153,154,155,157
34	Time lapse.	580.19	601.98	161,166
35	City street. The whole gang is walking up to the movie set.	601.98	668.72	166,167,168,169,170,171,172,173,174,176,177,178,180,190
36	The next time at the movie set.	690.22	721.06	197,198,199,201,202,203,204,205,206
