scene_id	scene_desc	start	end	shot_ids
1	Monica and Rachel's apartment. Everyone is there. Monica is watching stock prices on a business channel.	0.08	0.88	1
14	Monica and Rachel's apartment. Joey is eating breakfast, Rachel has just gotten up, and Monica is on the phone.	2.48	134.01	3,4,5,6,7,8,10,11,12,13,14,15,16,17,18,21,22,23,24,26,27,28,29,30,31
15	Chandler and Joey's apartment. Ross is sitting at the bar, Chandler serves up two mugs of hot water.	134.01	135.89	31
16	They both pour in packets of cappuccino mix.	139.89	142.85	31
17	They both stir their coffee and proceed to stare into the mugs	152.57	160.09	34
18	They both try to drink while continuously stirring	165.77	231.81	37,38,39,40,41,42,43,44,45,46,47,48,49,50,52,53
19	Outside Monica and Rachel's apartment. Rachel is returning.	235.17	278.76	55,56,57,58,59,60,61,62,63,64,65,66,67
20	Phoebe's dad's house. Phoebe is returning the dog who is bandaged up and has a plastic cone around it's neck.	282.84	343.22	68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87
21	She turns to leave, Frank follows	344.26	459.61	87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,123
22	Central Perk. Chandler and Ross are sitting on the couch nervously.	459.61	470.25	123,124,125,126
23	They rush to put the cream and sugar in their cups and gulp down a few drinks	482.63	494.87	128,129,130
24	They leave. As they're walking out, the bullies are walking in.	494.87	518.85	130,131,133,134,135,136,137,138
25	They all put up their fists and prepare to fight	518.85	548.19	138,139,140,141,142,144,145,146
26	They all jump in the street and prepare to fight	549.15	597.53	146,147,148,149,150,151,152,153,154,155,156,157,159
28	Central Perk. The four guys are returning after getting the hat back.	597.74	645.03	159,160,161,162,163,165,166,167,170
30	The 50's theme cafe. Monica is working the grill, the rest are at a table.	645.03	655.02	170,171,172,173,174,175
31	Chandler puts a coin in the mini jukebox at the table. YMCA starts playing and Monica and the rest of the staff have to get on the counter and start singing along and dancing. After a couple of courses, Chandler pulls out a handful of coins and drops them on the table.	675.09	686.45	181,185,187
