scene_id	scene_desc	start	end	shot_ids
1	Scene: Monica and Rachel's apartment. Phoebe, Monica, and Rachel are there, discussing the night before.	4.08	56.14	2,3,4,5,6,7,8,9,11,12,13,14,15,16,17,19
2	Scene: Ross' apartment. Ross, Chandler, and Joey are there eating pizza.	56.78	75.68	19,21
4	Central Perk. Joey, Phoebe, Monica, and Chandler are there; Chandler is showing everyone his new computer.	75.76	106.23	21,22,23,24,25,26
5	Ross enters, distraught.	109.75	175.81	27,28,29,31,32,33,34,35,36,38,40,41,42,43,44,45,46,47
6	Julie enters.	176.85	226.98	48,49,50,51,52,53,55,57,58,59,60,61,63,64,66,69,70
7	Ross and Rachel look at each other and then at Phoebe, realizing the song is about their situation.	230.50	274.32	70,75,78,80
8	Mr. Ratstatter's office. Monica is there about a job.	275.20	304.06	80,81,82,83,84,85,86,87,88,89,90
9	He pulls out a piece of Mockolate.	304.30	318.14	91,92,93
10	She tastes it, and obviously hates it.	318.62	382.33	94,95,97,98,99,101,102,103,104,105,106,107,108,109,110,111,112
11	Monica and Rachel's apartment. Monica and Phoebe are there. Monica is suggesting Mockolate recipes to Phoebe.	387.53	399.45	112,113,114,115,116
12	Rachel enters.	401.37	429.82	117,118,119,120,121,122,123
13	Chandler and Joey's apartment. Ross is up in arms about the Rachel/Julie situation.	429.82	548.48	123,124,125,126,128,129,130,131,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151
14	Monica and Rachel's apartment. Monica has made food for Phoebe and Rachel to taste.	551.12	564.64	152,153,156
15	Rachel and Phoebe takes a bite.	565.24	571.96	157,158,159,160
16	Rachel runs to the sink to spit it out.	572.04	574.68	160,161
17	Chandler and Joey's apartment. Chandler is on the phone with a computer hotline.	580.76	594.40	162,163,164,165
18	Ross enters with a melancholy look.	599.68	616.88	166,167,169,170
19	Rachel enters.	619.15	648.73	172,173,174,175,176,177,178,179,182
20	Joey is looking at Rachel, smiling, and gesturing his head towards Ross.	651.21	664.57	183,185,186,187
21	Ross and Rachel hug.	665.21	673.29	187,188
