scene_id	scene_desc	start	end	shot_ids
14	Chandler's office building. Joey and Jeannie are talking.	0.08	71.58	1,2,3,4,5,6,7,8,9,10,11,12,13,14
15	Monica and Rachel's apartment. Monica enters her bedroom with a roll of duct tape. Richard is sitting on the bed.	71.58	194.67	14,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
16	Chandler's office. Chandler is asleep in his chair holding a paper in one hand and a pen in the other. Joey walks in, waking up Chandler who covers by pretending to write on the paper.	201.31	328.58	37,38,39,40,41,42,43,44,45,46,47,48,50,51,54,55,56,57,58,59,61,63,64,65,66,67,68
17	Monica and Rachel's apartment. Rachel and Ross are in the kitchen. Phoebe is sitting at the couch with oven mitts on her hands.	331.06	363.21	70,71,72,73,74,75,76
18	Ross and Rachel leave.	363.21	422.86	76,77,78,81,82,84,85,89
19	They start to kiss. They try to get each other's shirts off but can't get the buttons undone.	422.86	436.56	89,91
21	Monica and Rachel's apartment. Richard and Monica are in bed.	453.92	519.12	95,96,97,98,101,102,103
22	Central Perk. Phoebe, Rachel, Ross, and Ryan are there. Ryan is in uniform, getting ready to leave.	524.16	545.71	104,105,106,107,109,110,111
23	Phoebe and Ryan walk outside.	551.87	565.31	111,112
24	Outside with Phoebe and Ryan.	565.31	593.20	112,113,114,115,117,118,119
26	Central Perk. Rachel is closing. Ross walks in in a uniform.	607.30	621.78	121,123,124,125,127
27	Ross picks her up.	623.69	668.46	127,128,129,130
