scene_id	scene_desc	start	end	shot_ids
1	Monica and Rachel's apartment. Monica, Rachel, Ross, and Phoebe are there. Phoebe is looking out the window.	4.16	12.08	1,2,3,4
2	Chandler and Joey enter.	15.12	62.32	5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
3	There's a bang at the door.	63.44	65.28	22
4	Joey opens the door and picks up the remnants of the newspaper.	66.96	75.20	22,24
5	Joey shows them the torn-up newspaper.	75.44	88.32	25,26
7	Central Perk. Monica, Chandler, and Joey are seated at couches. Rachel is working behind the counter.	98.61	111.97	27,28,29
8	Ross enters with several bags from shopping.	113.97	115.73	30
9	Ross approaches Rachel at counter.	117.96	188.77	30,32,33,34,36,38,40,41,42,44,45,46,47,48,49,50
10	Ross holds up the blouse. It is extremely tacky, with sewn-on medals hanging off of it.	189.25	198.45	51,52,53
11	Phoebe enters.	200.53	276.73	55,56,58,59,60,61,62,64,65,67,68,69,70,71
12	Phoebe's Phoebe's Grandmother's place. Phoebe's Phoebe's Grandmother is sitting at the table, reading the obituaries, and crossing out names in the phonebook.	279.77	284.49	72,73
13	Phoebe enters.	287.29	427.42	74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,92,94,95,97,98,99,100,101,102,103,104,105
14	Monica and Rachel's apartment. Rachel, Chandler, and Joey are decorating the Christmas tree.	429.98	449.52	105,106
15	Monica and Ross enter.	453.28	501.03	108,109,110,111,112,114,115,116,118,120,121,122
16	Ross approaches Rachel, away from everyone else.	509.99	558.57	124,125,126,128,129,130,131,132,133
17	Back at Phoebe's. She is on the phone	558.57	574.22	133
18	Phoebe's Grandmother enters	580.94	672.56	136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151
