scene_id	scene_desc	start	end	shot_ids
1	Monica and Rachel’s, everyone except Chandler is playing poker.	4.24	70.04	3,4,5,6,7,8,9,10,11,12,13,14,15,17,18,19
3	Monica and Rachel’s, Phoebe is getting Ross and Chandler a beer.	79.00	89.24	20,21,22
4	There’s a knock on the door.	93.69	119.37	24,25,26,27,28,29,30,31,32
5	Monica closes the door.	121.80	156.95	32,33,34,35,36,37,40,42
6	Mr. Heckles bangs on his ceiling.	156.95	162.19	42,43
7	She stomps in protest. Heckles bangs again, which is answered by Monica and Rachel. Heckles bangs yet again, which is answered by everyone. There is no response.	169.23	171.23	43
8	Cut to a man wrapped up on a sheet being wheeled out on a gurney with the gang and Mr. Treeger looking on.	175.55	206.82	45,46,47,48,49,50,51,53,54,55
9	Monica and Rachel’s, the next day everyone is eating dinner.	206.82	305.83	55,56,58,60,61,62,64,65,67,68,69,70,73,74,75
10	There’s a knock on the door.	309.35	317.32	77,79,80
11	Monica opens the door.	317.71	366.47	80,81,82,83,84,85,86,87,88,89,90,91
12	Mr. Heckles’ apartment, the gang is looking over Monica and Rachel’s inheritance.	367.11	383.04	91,92,93,94,95,98
13	Cut to Phoebe and Ross.	385.20	628.38	99,100,101,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,126,128,129,130,131,132,133,134,135,136,137,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156
15	Mr. Heckles’ Apartment, Chandler is in one of Heckles’ old robes and sitting on the couch.	648.92	685.39	160,161,162,163,164,165,166
