scene_id	scene_desc	start	end	shot_ids
11	Time lapse, everyone has finished dinner and Ross is figuring out the bill.	0.24	76.78	1,2,3,4,6,7,8,9,10,11,12,13,14,15,16,17,18
12	An awkward silence ensues.	83.42	86.30	22
14	Monica and Rachel's, Joey, Phoebe, and Rachel are sitting in the living room as Monica, who's holding a bag, Ross, and Chandler stand before them.	92.27	232.75	24,25,26,28,29,30,31,33,35,36,37,38,39,40,41,42,43,44,45,47,48,49,50,51,53,54,55,56,57,58,59,60,61,62,65,66
15	Chandler and Joey's, Chandler is standing at the fridge as Ross enters hiding Chandler behind the door.	240.99	266.74	67,68,69,70,71,72,73
16	The phone rings and Chandler doesn't answer it.	273.14	311.66	76,77,78,79,80,81,82,83
17	Pause	319.58	351.16	85,87,88,89,90
19	The Concert, Ross, Monica, and Chandler are sitting in their seats looking at the three empty ones.	362.60	370.62	91,92
20	They get up and start to leave, but the band starts to play.	377.82	385.42	93
21	Monica and Rachel's, Joey is trying to entertain Phoebe and Rachel.	389.82	395.40	93,94,95
22	The Concert, the show has ended and everyone is starting to leave.	405.72	451.03	96,97,98,100,101,102,103,104,105,106,107,108,110,111,112
23	Central Perk, Rachel, Phoebe, and Joey are there as Ross, Monica, and Chandler enter.	451.17	561.64	112,113,114,115,116,118,119,120,121,122,123,126,127,128,129,131,133,134
24	Monica's pager goes off	561.80	596.15	134,135,136,137,138,139,140,142,143,144,145
25	Everyone starts bickering.	596.15	617.99	145,147,148,149
26	Everyone goes over to comfort Monica	624.43	644.03	150,151,152,153
28	Chandler and Joey's, Joey is lying on the couch as the phone rings.  He's also screening the calls.	644.03	666.63	153,154
