scene_id	scene_desc	start	end	shot_ids
1	The gang is walking to a newsstand late at night. Joey is anxiously in the lead.	5.36	103.18	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
3	Chandler, Phoebe, Rachel, Monica comforting Joey at Monica and Rachel's apartment.	111.58	126.27	17,18,20
4	Ross enters, depressed.	127.23	147.31	20,21,22,23,24
5	Fun Bobby enters from Monica's bedroom.	147.53	185.99	24,25,26,27,28,29,30,31,32,33,34,35
6	Chandler and Joey are watching, Rachel turns their heads away from Monica.	194.07	242.22	36,37,38,39,40,41,42,43,44,45,46,47,49
7	All look towards door Fun Bobby left through.	252.14	300.36	51,52,53,54,55,57,58,59,60
8	Monica, Fun Bobby, and Phoebe sitting in Central Perk Rachel is serving them. She brings a mug to Monica.	300.36	317.20	60,61,62,63,65
9	Phoebe and Rachel look uncomfortable.	320.65	380.49	68,69,70,71,72,73,74,76,77,78,80,81,82
10	Chandler and Joey enter.	385.13	484.97	84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,101,102,103,104,105,106,107,108,109,110,111,112
11	(Russ enters Central Perk. He looks like Ross, except for his chin and hair.) [it is David Schwimmer in a dual role.]	487.05	490.41	114
13	Estelle Leonard Talent Agency. Estelle’s phone is ringing and she answers it.	491.21	525.66	114,119,120
14	Joey enters.	526.14	602.07	120,121,122,123,124,125,126,127,128,131,133,135,136,137,138,139
15	Central Perk. Monica and Rachel at counter, Phoebe, Chandler, and Fun Bobby at the couch.	606.31	619.98	141,142,144
16	Monica returns to couch next to Fun Bobby.	619.98	713.60	144,145,146,147,148,149,151,153,154,155,156,157,158,159,160,161,162,163,164,165
