scene_id	scene_desc	start	end	shot_ids
1	Monica and Rachel’s, everyone except Chandler is playing poker.	0.08	1.44	1
15	Mr. Heckles’ Apartment, Chandler is in one of Heckles’ old robes and sitting on the couch.	1.68	87.47	1,2,3,4,5,6,7,8,9,10,12,13,14,15,16
16	Chandler and Joey’s, Chandler enters, picks up the phone, and dials.	100.99	106.92	17,18
17	Central Perk, Chandler is telling everyone about his phone call.	109.24	178.75	19,20,21,22,23,24,25,27,28,29,30,31,32,34,35,36,37,38,39
18	Monica and Rachel’s, Rachel is reading and admiring her new lamp.	191.61	205.85	41,42,43,44,45,46,47
19	Ross enters carrying a briefcase.	209.61	332.99	49,50,51,52,53,54,55,56,57,59,60,61,62,65,66,67,68,69,70,72,73,74,78,79
20	As Monica puts on her coat she knocks over and breaks the seashell lamp.	345.55	367.36	81,83,85,86,87
21	Chandler enters.	371.68	508.49	89,90,91,92,93,95,96,97,98,99,100,101,102,103,104,105,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123
22	Mr. Heckles’ Apartment, everyone is finishing cleaning up the apartment as Monica walks up to Rachel carrying the girlie clock.	516.41	531.08	124,125,126,127
23	The clock sounds it’s alarm by whistling and having the girl shake her hips.	538.28	604.01	129,130,131,133,134,135,136,137,138,139,140,141,142,143,144,145,146
24	Joey grabs the magnifying glass and walks out.	608.07	642.57	147,148,149,152
26	A Restaurant, Chandler is on his date with Allison.	653.69	682.11	153,154,155
