scene_id	scene_desc	start	end	shot_ids
1	Monica and Rachel's apartment. Everyone is sitting at the couches, Chandler enters.	2.48	88.69	2,3,4,5,6,7,8,9,11,13,14,15,16,17,18,19,20,21,22,23,27
3	Hallway between the apartments. Chandler comes out wearing spandex, jogging in place. Monica is there.	89.57	118.52	27,28,29,30
5	Back in Monica and Rachel's apartment. Chandler is doing situps.	121.63	161.85	32,33,34,37,38,39,40
6	Central Perk. Chandler and Joey are sitting on the couch. Rachel is working.	162.01	180.29	40,43,44,46
7	Phoebe enters.	180.29	236.51	46,47,48,49,50,51,52,53,54,55,56,57
8	Monica enters.	240.35	283.22	59,60,61,62,63,64,65,66,67,68,69,70
9	Ross and Julie enter.	285.78	344.33	70,72,73,74,75,76,77,78,80,81,82,84
10	A nice restraunt. Rachel is on her date with Michael:.	351.45	437.98	85,86,87,88,89,90,91,92,93,94,95,97,99,100,101,102,103,104
11	Central Perk. Phoebe and Joey are sitting on the couch.	440.62	507.16	106,107,108,109,110,111,112,115,116
13	Back in the restraunt. Rachel pours the last of the champange bottle in her glass.	507.16	515.96	116,117,118,119,120
14	The waiter comes to the table.	516.36	684.60	120,121,122,123,124,125,126,127,128,129,130,132,133,134,135,136,137,138,139,140,142,143,145,146,147,148,149,150,151,152,153,154
15	Chandler and Joey's apartment. Chandler is answering the door in his robe.	697.88	729.84	158,160,162,163,164,165,166,167,168,169
