scene_id	scene_desc	start	end	shot_ids
1	Chandler and Joey's apartment. Chandler and Joey are sitting at the bar, in their bathrobes, eating cereal	4.16	16.40	2,3,5
2	Joey finishes his cereal, licks his spoon, and puts it back in the silverware drawer.	16.96	74.76	5,7,8,9,11,12,13,14,15,16,17,18,22
4	Monica and Rachel's apartment. Monica and Phoebe are sitting at the table, Joey and Chandler enter.	75.80	181.23	22,23,24,25,26,27,28,29,30,32,34,35,36,37,38,39,40,41,42
5	The intercom buzzes and Monica gets up to answer it	187.31	203.31	44
6	The Gellers' house. Monica, Ross, and Richard are arriving to Mr. Geller’s birthday party.	214.27	259.72	46,47,49,50,51
7	The Gellers' kitchen. Monica, Mrs. Geller and one of Mrs. Geller's friends are preparing the cake.	262.44	297.39	51,52,53,55,56,57
8	Joey's Co-star's apartment. Chandler and Joey are at the brunch.	306.59	346.16	58,59,60,61,62,63,64,65,66,67
9	Mr. Geller's party. Mr. Geller and a friend are questioning Richard while Ross observes.	346.16	395.34	67,68,69,70,71,72,73,75,76,78
10	Tattoo parlor. Phoebe and Rachel are deciding on tattoos.	395.94	482.49	78,79,80,81,82,83,84,85,86,88,89,90,93,94,96,97,98,99,100,101,102,104,105
11	Mr. Geller's birthday party. Monica is in the bathroom and Richard comes in.	488.65	539.09	106,107,108,109,110,111,113
12	Monica jumps in the shower. Right after Mrs. Geller enters the bathroom, Mr. Geller peeks his head in.	544.13	593.12	114,115,116,117,118,119,120,121,122,123,124,125,126,127
13	Chandler and Joey's apartment. Chandler and Joey are returning from their brunch.	598.46	673.48	128,129,130,131,132,133,134,135,136,137,139,140,141,142,143
14	Mr. Geller's birthday party. Mr. and Mrs. Geller enter looking particularly refreshed. Monica follows looking rather pale.	675.08	699.21	144
