turn_id	scene_id	start	end	n_sentences
0	36	2.64	3.84	1
1	36	4.24	6.72	1
2	36	6.88	8.72	1
3	36	8.96	13.6	1
4	36	14.72	20.48	1
5	36	21.92	22.88	1
6	36	25.28	27.36	1
7	37	28.55	28.79	1
8	37	28.79	29.35	1
9	37	30.63	32.31	1
10	37	37.91	39.27	1
11	37	39.67	42.07	1
12	37	42.31	49.67	1
13	37	50.71	56.21	1
14	37	56.45	57.17	1
15	37	57.49	59.89	1
16	37	59.89	61.81	1
17	37	62.05	65.33	1
18	37	65.81	69.09	1
19	37	69.09	70.53	1
20	37	70.61	71.01	1
21	37	71.01	77.41	1
22	37	79.25	79.81	1
23	37	80.45	82.37	1
24	37	89.23	91.47	1
25	38	92.51	92.99	1
26	38	93.31	94.91	1
27	38	94.91	95.47	1
28	38	95.47	97.15	1
29	38	97.31	98.43	1
30	38	99.87	100.43	1
31	38	100.75	102.67	1
32	38	103.07	105.19	1
33	38	105.19	105.51	1
34	38	105.51	105.75	1
35	38	105.75	106.23	1
36	38	106.23	106.91	1
37	38	107.71	110.19	1
38	38	110.19	111.87	1
39	38	111.87	112.99	1
40	38	113.15	113.51	1
41	38	113.51	113.87	1
42	38	113.87	115.03	1
43	38	115.03	115.43	1
44	38	115.43	116.03	1
45	38	116.11	116.83	1
46	38	118.17	118.41	1
47	38	118.41	120.17	1
48	38	120.17	121.13	1
49	38	121.61	123.49	1
50	38	123.49	124.97	1
51	38	126.73	127.37	1
52	38	127.37	128.45	1
53	38	128.45	128.81	1
54	38	129.13	131.29	1
55	38	132.73	134.05	1
56	38	134.05	136.73	1
57	38	136.73	137.49	1
58	38	137.49	138.49	1
59	38	138.49	139.33	1
60	38	139.33	139.85	1
61	38	139.85	141.93	1
62	38	142.25	144.73	1
63	38	146.41	146.81	1
64	40	147.21	153.61	1
65	40	155.13	155.81	1
66	40	155.81	158.57	1
67	40	162.73	163.61	1
68	40	163.85	169.05	1
69	40	169.61	170.65	1
70	40	171.69	172.89	1
71	40	173.4	174.48	1
72	40	174.48	176.52	1
73	40	178.2	180.72	1
74	40	180.72	181.16	1
75	40	181.72	183.56	1
76	40	183.56	186.44	1
77	40	187.4	188.6	1
78	40	190.76	191.88	1
79	41	194.36	195.56	1
80	41	195.88	196.6	1
81	41	196.6	198.72	1
82	41	198.72	199.4	1
83	41	199.84	201.08	1
84	41	201.08	202.64	1
85	41	202.8	209.2	1
86	41	209.84	211.92	1
87	41	212.24	214.48	1
88	41	214.72	215.24	1
89	41	215.24	215.84	1
90	41	215.92	216.32	1
91	41	217.04	220.04	1
92	41	220.04	222.16	1
93	41	222.16	225.36	1
94	41	225.49	228.05	1
95	41	228.45	234.61	1
96	41	239.25	240.77	1
97	41	245.25	246.45	1
98	42	246.85	247.33	1
99	42	247.49	248.05	1
100	42	248.45	249.41	1
101	42	250.93	252.49	1
102	42	252.49	254.29	1
103	42	254.29	257.61	1
104	42	257.61	259.29	1
105	42	259.29	262.61	1
106	42	264.85	265.41	1
107	42	265.73	266.77	1
108	42	268.21	268.77	1
109	42	269.25	271.25	1
110	42	272.77	274.77	1
111	42	276.53	279.29	1
112	42	279.29	281.22	1
113	42	281.61	281.85	1
114	42	282.25	283.85	1
115	42	286.09	286.73	1
116	42	287.45	289.37	1
117	42	292.57	293.45	1
118	42	293.45	294.17	1
119	42	294.17	296.97	1
120	42	298.33	299.57	1
121	42	299.57	300.45	1
122	42	300.45	305.05	1
123	42	310.64	314.0	1
124	43	314.24	317.52	1
125	43	319.04	322.0	1
126	43	322.08	324.72	1
127	43	325.76	329.04	1
128	43	330.24	331.28	1
129	43	331.28	332.72	1
130	43	334.4	336.4	1
131	43	338.71	340.31	1
132	43	342.79	343.75	1
133	44	349.35	350.15	1
134	44	350.39	351.99	1
135	44	352.55	354.07	1
136	44	354.39	354.79	1
137	44	354.79	356.43	1
138	44	356.43	357.95	1
139	44	357.95	360.07	1
140	44	360.55	361.23	1
141	44	361.23	362.23	1
142	44	362.55	363.23	1
143	44	363.23	364.23	1
144	44	365.15	367.39	1
145	44	377.79	379.63	1
146	44	379.95	380.43	1
147	44	380.43	382.27	1
148	44	382.27	383.59	1
149	44	383.59	385.55	1
150	45	389.07	389.71	1
151	45	391.24	392.84	1
152	45	392.92	395.8	1
153	45	396.2	398.16	1
154	45	398.16	399.64	1
155	45	404.6	405.64	1
156	45	409.72	411.32	1
157	45	411.8	413.6	1
158	45	413.6	417.58	1
159	45	417.9	418.7	1
160	45	418.86	420.46	1
161	45	420.46	421.82	1
162	45	422.54	423.74	1
163	45	424.7	426.14	1
164	45	426.14	427.74	1
165	45	429.66	431.74	1
166	45	431.9	432.26	1
167	45	432.26	433.66	1
168	45	433.66	435.1	1
169	45	441.02	442.22	1
170	45	444.21	444.45	1
171	45	444.85	446.73	1
172	45	446.73	447.81	1
173	45	448.61	448.89	1
174	45	448.89	450.09	1
175	45	450.09	451.01	1
176	45	453.57	455.49	1
177	45	457.17	459.01	1
178	45	459.57	462.29	1
179	45	462.29	464.85	1
180	45	466.37	467.09	1
181	45	467.09	467.81	1
182	45	467.81	468.61	1
183	45	468.61	469.57	1
184	45	471.93	472.53	1
185	45	472.53	473.69	1
186	45	478.33	480.57	1
187	45	480.57	481.77	1
188	45	482.89	492.09	1
189	45	492.65	495.45	1
190	45	503.41	503.65	1
191	45	505.81	506.77	1
192	45	507.97	509.17	1
193	45	513.25	518.69	1
194	45	521.89	522.69	1
195	45	523.23	523.95	1
196	46	525.63	526.67	1
197	46	527.47	529.15	1
198	46	531.47	533.15	1
199	47	539.63	543.23	1
200	47	545.47	547.55	1
201	47	549.23	550.03	1
202	47	550.5	554.1	1
203	47	554.1	555.46	1
204	47	557.7	561.38	1
205	47	562.18	562.66	1
206	47	562.74	563.54	1
207	47	565.14	568.66	1
208	48	575.3	578.1	1
209	48	578.5	580.82	1
210	48	580.98	584.34	1
211	48	584.42	585.14	1
212	48	585.14	588.22	1
213	48	588.22	592.5	1
214	49	597.3	599.02	1
215	49	599.02	600.98	1
216	49	601.06	601.54	1
217	49	602.82	603.98	1
218	49	603.98	606.08	1
219	49	606.08	609.76	1
220	49	613.12	614.08	1
221	49	614.8	616.0	1
222	49	616.08	620.0	1
223	49	621.12	621.519	1
224	49	621.68	624.24	1
225	50	628.0	628.96	1
226	50	629.04	629.92	1
227	50	629.92	630.48	1
228	50	631.84	632.32	1
229	50	632.64	634.32	1
230	50	634.32	636.3	1
231	50	637.01	637.65	1
232	50	637.65	640.77	1
233	50	641.89	642.85	1
234	50	643.17	643.53	1
235	50	643.53	648.13	1
236	50	650.05	653.33	1
237	50	653.65	656.77	1
238	50	657.33	658.61	1
239	50	660.53	661.49	1
240	50	661.98	665.5	1
241	51	674.46	675.82	1
242	51	675.98	676.46	1
243	51	678.14	678.86	1
244	51	678.86	680.54	1
245	51	681.18	681.98	1
246	51	685.1	686.3	1
247	52	712.84	713.4	1
248	52	714.44	721.65	1
249	52	724.29	724.97	1
250	52	724.97	726.69	1
251	52	726.69	727.25	1
252	52	729.57	730.53	1
253	52	730.77	731.89	1
254	52	732.37	733.01	1
255	52	733.01	736.61	1
