scene_id	sentence_id	start	end	utterance	speaker	utterance_ct	speaker_ct	visual_presence	visual_presence_source	visual_presence_chars	speaker_visual_presence	speaker_visual_ratio	visual_presence_note	annotation_confidence	annotation_review_reason
1	1	14.72	16.56	Rach, we're running low on resumes over here.	Ross	Uh, Rach, we're running low on resumes over here.	Ross	present	char_tracker_stage05	chandler|monica|rachel	absent	0.0000		low	speaker_offscreen
1	2	16.88	19.12	Do you really want a job with Popular Mechanics?	Monica	Do you really want a job with Popular Mechanics?	Monica	present	char_tracker_stage05	chandler|monica	present	1.0000		high	
1	3	19.52	22.0	Well, if you're gonna work for mechanics, those are the ones to work for.	Chandler	Well, if you're gonna work for mechanics, those are the ones to work for.	Chandler	present	char_tracker_stage05	chandler|monica	present	1.0000		high	
1	4	24.16	26.84	Hey, look, you guys, I'm going for anything here, okay?	Rachel	Hey, look, you guys, I'm going for anything here, OK? I cannot be a waitress anymore, I mean it. I'm sick of the lousy tips, I'm sick of being called 'Excuse me...'	Rachel	present	char_tracker_stage05	rachel	present	1.0000		medium	
1	5	26.84	28.44	I cannot be a waitress anymore.	Rachel	I cannot be a waitress anymore, I mean it	Rachel	present	char_tracker_stage05	rachel	present	1.0000		medium	
1	6	28.44	30.57	I mean, it's sick of the lousy tips.				present	char_tracker_stage05	chandler|monica|rachel	unknown			low	missing_speaker
1	7	30.57	31.45	Sick of being called.				present	char_tracker_stage05	chandler|monica|rachel	unknown			low	missing_speaker
1	8	31.45	32.41	Excuse me.				present	char_tracker_stage05	rachel	unknown			low	missing_speaker
1	9	34.33	34.69	Oh.				present	char_tracker_stage05	phoebe	unknown			low	missing_speaker
1	10	34.69	34.97	Oh.				present	char_tracker_stage05	phoebe	unknown			low	missing_speaker
2	11	34.97	36.17	Paper cut, paper cut.	Phoebe	Ow-Ow paper cut, paper cut.	Phoebe	present	char_tracker_stage05	phoebe	present	1.0000		high	
2	12	36.65	37.53	Here, here, here.	Joey	(hands her a class of juice) Here, here, here.	Joey	present	char_tracker_stage05	phoebe	absent	0.0000		low	speaker_offscreen
2	13	40.97	41.89	Wait for Juke.				present	char_tracker_stage05	joey	unknown			low	missing_speaker
2	14	41.89	42.73	Wait for Juke.				present	char_tracker_stage05	joey	unknown			low	missing_speaker
2	15	44.81	46.49	Okay, you guys, we're almost done.	Rachel	Ok you guys, we are almost done	Rachel	present	char_tracker_stage05	chandler|rachel	present	1.0000		medium	
2	16	46.49	48.01	We've only got 20 more to go.	Rachel	Ok you guys, we are almost done. We've only got 20 more to go.	Rachel	present	char_tracker_stage05	rachel	present	1.0000		medium	
2	17	48.09	49.61	Rach, did you proofread these?	Ross	Rach, did you proofread these?	Ross	present	char_tracker_stage05	rachel	absent	0.0000		low	speaker_offscreen
2	18	50.41	51.37	Uh, yeah.	Rachel	Uh... yeah, why?	Rachel	present	char_tracker_stage05	rachel	present	1.0000		high	
2	19	51.37	51.77	Why?	Rachel	yeah, why	Rachel	present	char_tracker_stage05	rachel	present	1.0000		medium	
2	20	52.41	53.73	Uh, nothing.	Ross	uh nothing	Ross	present	char_tracker_stage05	rachel	absent	0.0000		low	speaker_offscreen
2	21	53.73	56.81	I'm sure they'll be impressed with your excellent Compuper skills.	Ross	Uh, nothing, I'm sure they'll be impressed with your excellent compuper skills.	Ross	present	char_tracker_stage05	joey|ross	present	0.7500		high	
2	22	58.41	59.21	Oh, my.	Rachel	Oh my Goood	Rachel	present	char_tracker_stage05	joey	absent	0.0000		low	speaker_offscreen
2	23	61.11	62.71	Oh, do you think it's on all of them?	Rachel	(upset) Oh my Goood! Oh, do you think it's on all of them?	Rachel	present	char_tracker_stage05	rachel	present	1.0000		high	
2	24	66.63	67.15	Oh, no.	Joey	oh no few	Joey	present	char_tracker_stage05	chandler|joey|rachel|ross	present	1.0000		low	low_speaker_confidence
2	25	67.15	69.19	I'm sure the Xerox machine caught a fuel.	Joey	Oh no, I'm sure the Xerox machine caught a few.	Joey	present	char_tracker_stage05	joey|rachel|ross	present	1.0000		high	
5	26	88.63	92.87	You know, I know they call this a love seat, but I'm not really feeling anything special towards you.	Chandler	You know, I know they call this a Love Seat, but I'm not really feeling anything special towards you.	Chandler	present	char_tracker_stage05	chandler|ross	present	0.6000		high	
7	27	104.13	104.69	Hey, guys.	Monica	Hey, guys.	Monica	absent	char_tracker_stage05		absent	0.0000		medium	speaker_no_face
7	28	104.69	105.09	Hey.				absent	char_tracker_stage05		unknown			low	missing_speaker
7	29	105.09	105.41	Hey.	Chandler and Ross	Hey.	Chandler and Ross	absent	char_tracker_stage05		unobserved			high	
7	30	105.41	105.81	Hey.				absent	char_tracker_stage05		unknown			low	missing_speaker
7	31	106.05	106.53	Hey.	Rachel	Hey	Rachel	absent	char_tracker_stage05		absent	0.0000		medium	speaker_no_face
7	32	106.93	108.13	Hi, ladies.	Rachel	hi, ladies	Rachel	absent	char_tracker_stage05		absent	0.0000		medium	speaker_no_face
7	33	108.93	110.13	Can I get you anything?	Rachel	uh, can I get you anything	Rachel	partial	char_tracker_stage05		absent	0.0000		medium	speaker_no_face
7	34	111.17	112.25	Did you bring the mail?	Rachel	Hey... hi, ladies... uh, can I get you anything? (to Monica, quietly) Did you bring the mail?	Rachel	present	char_tracker_stage05	monica	absent	0.0000		low	speaker_offscreen
7	35	112.25	113.25	Lots of responses.	Monica	Lots of responses.	Monica	present	char_tracker_stage05	monica|rachel	present	1.0000		high	
7	36	113.25	113.65	Really?	Rachel	(to Monica) Really?	Rachel	present	char_tracker_stage05	monica|rachel	present	1.0000		high	
7	37	113.81	114.17	Sure.	Rachel (out loud)	sure	Rachel (out loud)	present	char_tracker_stage05	monica|phoebe|rachel	unobserved			low	low_speaker_confidence
7	38	114.17	115.41	We have scones left.	Rachel (out loud)	Sure, we have scones left!	Rachel (out loud)	present	char_tracker_stage05	phoebe|rachel	unobserved			high	
7	39	117.33	118.45	Okay, read them to me.	Rachel (to Monica)	OK, read them to me.	Rachel (to Monica)	present	char_tracker_stage05	phoebe|rachel	unobserved			high	
7	40	118.8	121.28	Dear Ms. Green, thank you for your inquiry.	Phoebe	(reading) Dear Ms. Green, thank you for your inquiry, however... oh... (crumples up letter)	Phoebe	present	char_tracker_stage05	phoebe	present	1.0000		high	
7	41	121.28	125.2	However, we have apple cinnamon, maybe.	Rachel	(out loud) We have apple cinnamon...	Rachel	present	char_tracker_stage05	phoebe|rachel	present	0.6000		high	
7	42	125.2	126.0	Dear Ms. Green.	Monica	(reading) OK... Dear Ms. Green... yeah... yeah... yeah... No. (crumpes up letter)	Monica	present	char_tracker_stage05	monica|phoebe|rachel	present	1.0000		medium	
7	43	126.32	128.0	Yep, yep, yep.				present	char_tracker_stage05	monica|phoebe	unknown			low	missing_speaker
7	44	128.56	128.96	No.				present	char_tracker_stage05	monica	unknown			low	missing_speaker
7	45	131.84	132.32	Wow.	Phoebe	Wow!	Phoebe	present	char_tracker_stage05	phoebe|rachel	present	0.5000		high	
7	46	132.32	132.72	What?	Rachel	What?	Rachel	present	char_tracker_stage05	phoebe|rachel	present	1.0000		high	
7	47	132.88	134.48	Your Visa bill is huge.	Phoebe	(reading) Your Visa bill is huge!	Phoebe	present	char_tracker_stage05	phoebe	present	1.0000		high	
7	48	136.32	137.12	Give me that.	Rachel	(grabs the bill) Give me that!	Rachel	present	char_tracker_stage05	chandler|phoebe|ross	absent	0.0000		low	speaker_offscreen
8	49	137.68	138.8	You know, I can't believe you.	Chandler	You know, I can't believe you	Chandler	present	char_tracker_stage05	chandler|phoebe|ross	present	1.0000		medium	
8	50	138.8	139.76	Linda is so great.	Chandler	Linda is so great	Chandler	present	char_tracker_stage05	chandler|ross	present	1.0000		medium	
8	51	139.76	141.12	Why won't you go out with her again?	Chandler	You know, I can't believe you. Linda is so great! Why won't you go out with her again?	Chandler	present	char_tracker_stage05	chandler|ross	present	1.0000		medium	
8	52	141.12	141.84	I don't know.	Ross	I don't know.	Ross	present	char_tracker_stage05	chandler|ross	present	1.0000		high	
8	53	142.24	145.68	Is this still about her whole the Flintstones could have really happened thing?	Chandler	Is this still about her whole 'The Flintstones could've really happened' thing?	Chandler	present	char_tracker_stage05	chandler	present	1.0000		high	
8	54	147.76	149.0	It's not just that.	Ross	No, it's not just that	Ross	present	char_tracker_stage05	chandler|ross	present	1.0000		medium	
8	55	149.0	150.4	It's just I want someone who.	Ross	No, it's not just that. It's just—I want someone who... who does something for me, y'know? Who gets my heart pounding, who... who makes me, uh... (begins to stare lovingly at Rachel)	Ross	present	char_tracker_stage05	chandler|ross	present	1.0000		medium	
8	56	150.62	160.46	Who does something for me, you know, who gets my heart pounding, who makes me little playthings with yarn.	Chandler	...little playthings with yarn?	Chandler	present	char_tracker_stage05	chandler|ross	present	0.8182		medium	
8	57	162.86	163.26	What?	Ross	What?	Ross	present	char_tracker_stage05	chandler	absent	0.0000		low	speaker_offscreen
8	58	164.46	165.98	Could you want her more?	Chandler	Could you want her more?	Chandler	present	char_tracker_stage05	chandler|ross	present	1.0000		high	
8	59	167.66	168.06	Who?	Ross	Who?	Ross	present	char_tracker_stage05	chandler|ross	present	1.0000		high	
8	60	169.18	171.58	Dee, the sarcastic sister from what's happened.	Chandler	(sarcastically) Dee, the sarcastic sister from Whats Happening.	Chandler	present	char_tracker_stage05	chandler|ross	present	1.0000		high	
8	61	179.82	182.45	Look, I am totally, totally over her, okay?	Ross	Look, I am totally, totally over her, OK, I just... (Rachel comes over, Ross lays head on table) Hiiii!	Ross	present	char_tracker_stage05	chandler	partial	0.2500		medium	partial_visual_presence
8	62	183.0	183.28	Hi.	Rachel	Hi! How are you?	Rachel	present	char_tracker_stage05	chandler|ross	absent	0.0000		low	speaker_offscreen
8	63	183.28	184.28	Hi, puppy.				present	char_tracker_stage05	chandler|ross	unknown			low	missing_speaker
8	64	185.4	186.12	We're fine.	Ross	We're fine, we're fine.	Ross	present	char_tracker_stage05	chandler|ross	present	1.0000		medium	
9	65	192.2	192.92	Shut up.	Joey	Shut up!	Joey	absent	char_tracker_stage05		absent	0.0000		medium	speaker_no_face
9	66	193.72	195.0	We're not saying anything.	Chandler	We're not—we're not saying anything.	Chandler	absent	char_tracker_stage05		absent	0.0000		medium	speaker_no_face
9	67	195.48	195.88	What?	Phoebe	What?	Phoebe	present	char_tracker_stage05	monica|phoebe	present	1.0000		high	
9	68	196.68	198.04	Joey cried last night.	Ross	Uhhhh... Joey cried last night.	Ross	partial	char_tracker_stage05		absent	0.0000		medium	speaker_no_face
9	69	199.32	199.96	Thank you.	Joey	Thank you.	Joey	present	char_tracker_stage05	joey|rachel	present	1.0000		high	
9	70	201.48	202.84	We were playing poker, right?	Chandler	(to the girls) We were playing poker, alright...	Chandler	present	char_tracker_stage05	joey	absent	0.0000		low	speaker_offscreen
9	71	202.92	204.36	There was chocolate on the three.	Joey	There was chocolate on the three. It looked like an eight, alright?	Joey	present	char_tracker_stage05	joey|rachel	present	1.0000		medium	
9	72	204.36	205.24	It looked like an eight.	Joey	It looked like an eight, alright	Joey	present	char_tracker_stage05	chandler|joey|phoebe|rachel|ross	present	1.0000		medium	
9	73	205.24	205.72	All right.				present	char_tracker_stage05	chandler|joey|phoebe|rachel|ross	unknown			low	missing_speaker
9	74	207.88	209.0	You should have seen him.	Ross	Oh, guys, you should've seen him. 'Read 'em and weep.'	Ross	present	char_tracker_stage05	chandler|phoebe|ross	present	1.0000		low	low_speaker_confidence
9	75	209.37	210.65	Read em and weep.	Ross	'Read 'em and weep	Ross	present	char_tracker_stage05	chandler|ross	present	1.0000		medium	
9	76	210.97	211.93	And then he did.	Chandler	And then he did.	Chandler	present	char_tracker_stage05	chandler|ross	present	1.0000		high	
9	77	214.09	217.69	Well, now, how come you guys have never played poker with us?	Rachel	Well, now, how come you guys have never played poker with us?	Rachel	partial	char_tracker_stage05		absent	0.0000		medium	speaker_no_face
9	78	218.01	220.25	Yeah, what is there, like some kind of guy thing?	Phoebe	Like, some kind of guy thing	Phoebe	present	char_tracker_stage05	phoebe	present	1.0000		medium	
9	79	220.25	222.33	Like some kind of sexist guy thing?	Phoebe	Like, some kind of sexist guy thing	Phoebe	present	char_tracker_stage05	phoebe	present	1.0000		medium	
9	80	222.33	224.65	Like, it's poker, so only guys can play.	Phoebe	Yeah, what is that? Like, some kind of guy thing? Like, some kind of sexist guy thing? Like it's poker, so only guys can play?	Phoebe	present	char_tracker_stage05	phoebe	present	1.0000		medium	
9	81	225.129	226.73	No, women are welcome to play.	Ross	No, women are welcome to play.	Ross	present	char_tracker_stage05	ross	present	1.0000		high	
9	82	226.73	228.17	Oh, okay, so then what is it?				present	char_tracker_stage05	phoebe	unknown			low	missing_speaker
9	83	228.17	229.41	Some kind of, you know, like.				present	char_tracker_stage05	phoebe	unknown			low	missing_speaker
9	84	229.41	231.29	Like some kind of, you know, like.	Phoebe	Oh, OK, so then what is it? Some kind of... you know, like, like... some kind of, y'know, like... alright, what is it?	Phoebe	present	char_tracker_stage05	phoebe	present	1.0000		medium	
9	85	231.85	232.57	What is it?				present	char_tracker_stage05	phoebe|ross	unknown			low	missing_speaker
9	86	235.21	237.49	There just don't happen to be any women in our game?	Chandler	There just don't happen to be any women in our games.	Chandler	present	char_tracker_stage05	chandler	present	1.0000		high	
9	87	237.49	240.96	Yeah, we just don't happen to know any women that know how to play poke.	Joey	Yeah, we just don't happen to know any women that know how to play poker.	Joey	present	char_tracker_stage05	chandler|joey	present	0.7500		high	
9	88	241.19	241.83	Oh, please.	Monica	oh please	Monica	present	char_tracker_stage05	chandler|joey|monica|phoebe|rachel	present	1.0000		low	low_speaker_confidence
9	89	241.83	243.39	That is such a lame excuse.	Monica	Oh, please, that is such a lame excuse!	Monica	present	char_tracker_stage05	monica|phoebe|rachel	present	1.0000		high	
9	90	243.39	245.27	I mean, it's a typical guy response.	Monica	I mean, that's a typical guy response.	Monica	present	char_tracker_stage05	monica|phoebe|rachel	present	1.0000		high	
9	91	245.27	245.71	Excuse me.	Ross	excuse me	Ross	present	char_tracker_stage05	chandler|joey|monica|phoebe|rachel|ross	present	1.0000		low	low_speaker_confidence
9	92	245.71	247.11	Do any of you know how to play?	Ross	Excuse me, do any of you know how to play?	Ross	present	char_tracker_stage05	chandler|joey|monica|phoebe|rachel|ross	present	1.0000		high	
9	93	247.99	251.99	No, but you could teach us.	Rachel	But you could teach us.	Rachel	present	char_tracker_stage05	monica|phoebe|rachel	present	1.0000		high	
9	94	252.31	252.71	No.	Guys	No.	Guys	present	char_tracker_stage05	chandler|joey|monica|phoebe|rachel|ross	unobserved			high	
10	95	258.47	261.91	Okay, so now we draw cards.	Chandler	(teaching) OK, so now we draw cards.	Chandler	present	char_tracker_stage05	chandler|phoebe|rachel|ross	present	0.7500		high	
10	96	265.99	267.56	So I wouldn't need any, right?	Monica	So I wouldn't need any, right? Cause I have a straight.	Monica	present	char_tracker_stage05	chandler	absent	0.0000		low	speaker_offscreen
10	97	267.56	268.52	Cause I have a straight.	Monica	Cause I have a straight	Monica	present	char_tracker_stage05	chandler	absent	0.0000		low	speaker_offscreen
10	98	268.52	269.12	Oh, good.	Rachel	Oh, good for you!	Rachel	present	char_tracker_stage05	chandler	absent	0.0000		low	speaker_offscreen
10	99	269.12	269.52	Grand.				absent	char_tracker_stage05		unknown			low	missing_speaker
11	100	273.92	275.68	Okay, Pheebs, how many do you want?	Chandler	OK Phoebs, how many do you want?	Chandler	partial	char_tracker_stage05		absent	0.0000		medium	speaker_no_face
11	101	276.0	277.68	Okay, I just need two.	Phoebe	OK, I just need two	Phoebe	present	char_tracker_stage05	phoebe|ross	present	1.0000		medium	
11	102	277.84	280.24	The 10 of spades and the six of clubs.	Phoebe	OK, I just need two... the, um, ten of spades and the six of clubs.	Phoebe	present	char_tracker_stage05	phoebe|ross	present	1.0000		medium	
11	103	282.8	284.0	No, Phoebe's.	Ross	No, uh, Phoebs	Ross	present	char_tracker_stage05	phoebe|ross	present	0.5000		medium	
11	104	284.0	284.4	You can't do.	Ross	No. No, uh, Phoebs? You can't—you can't do...	Ross	present	char_tracker_stage05	joey|phoebe|rachel	absent	0.0000		low	speaker_offscreen
11	105	284.4	285.56	Oh wait, I have the 10 of spades.	Rachel	Oh wait, I have the ten of spades! Here! (gives it to Phoebe)	Rachel	present	char_tracker_stage05	joey|phoebe|rachel	present	1.0000		high	
