scene_id	sentence_id	start	end	utterance	speaker	utterance_ct	speaker_ct	visual_presence	visual_presence_source	visual_presence_chars	speaker_visual_presence	speaker_visual_ratio	visual_presence_note	annotation_confidence	annotation_review_reason
24	1	0.16	0.88	Recommending Trident?	Chandler	Um, ok... the... the fifth dentist caved and now they're all recommending Trident?	Chandler	present	char_tracker_stage05	chandler	present	1.0000		medium	
24	2	8.08	9.68	No, the interview.				present	char_tracker_stage05	monica|rachel	unknown			low	missing_speaker
24	3	10.48	11.36	Unbelievable.				present	char_tracker_stage05	rachel	unknown			low	missing_speaker
24	4	11.36	12.24	She loved me.	Rachel	She loved me	Rachel	absent	char_tracker_stage05		absent	0.0000		medium	speaker_no_face
24	5	12.24	13.52	She absolutely loved me.	Rachel	She absolutely loved me	Rachel	absent	char_tracker_stage05		absent	0.0000		medium	speaker_no_face
24	6	13.52	15.2	We talked for like two and a half hours.	Rachel	Noooo... the interview! She loved me! She absolutely loved me. We talked for like two and a half hours, we have the same taste in clothes, and—oh, I went to camp with her cousin... And, oh, the job is perfect. I can do this. I can do this well!	Rachel	absent	char_tracker_stage05		absent	0.0000		medium	speaker_no_face
24	7	15.44	17.44	We have the same taste in clothes.				partial	char_tracker_stage05		unknown			low	missing_speaker
24	8	17.44	19.28	And oh, I went to camp with her cousin.				present	char_tracker_stage05	rachel	unknown			low	missing_speaker
24	9	19.6	21.32	And oh, the job is perfect.				present	char_tracker_stage05	rachel	unknown			low	missing_speaker
24	10	21.32	22.08	I can do this.				present	char_tracker_stage05	rachel	unknown			low	missing_speaker
24	11	22.08	22.76	I could do this.				present	char_tracker_stage05	rachel	unknown			low	missing_speaker
24	12	22.76	23.12	Well.				present	char_tracker_stage05	rachel	unknown			low	missing_speaker
24	13	24.56	25.4	Oh, got to know.				absent	char_tracker_stage05		unknown			low	missing_speaker
24	14	25.4	26.72	And then she told the funniest story.	Rachel	Oh God, oh, and then she told the funniest story...	Rachel	present	char_tracker_stage05	monica	absent	0.0000		low	speaker_offscreen
24	15	26.72	27.52	Okay, great.	Monica	OK, great	Monica	present	char_tracker_stage05	monica	present	1.0000		medium	
24	16	27.52	28.8	You'll tell us and we'll laugh.	Monica	OK, great. You'll tell us and we'll laugh. Let's play poker.	Monica	present	char_tracker_stage05	monica	present	1.0000		high	
24	17	29.24	30.2	Let's play poker.	Monica	Let's play poker	Monica	present	char_tracker_stage05	rachel	absent	0.0000		low	speaker_offscreen
24	18	32.6	36.6	All right, now listen, you guys, we talked about it and if you don't want to play, we'd completely understand.	Joey	Alright now listen, you guys, we talked about it, and if you don't want to play, we completely understand.	Joey	present	char_tracker_stage05	chandler|ross	absent	0.0000		low	speaker_offscreen
24	19	36.84	38.08	Oh, yes, yes.	Chandler	oh yes yes like uh i don't know pictionary	Chandler	present	char_tracker_stage05	chandler|joey|ross	present	1.0000		low	low_speaker_confidence
