scene_id	sentence_id	start	end	utterance	speaker	utterance_ct	speaker_ct	visual_presence	visual_presence_source	visual_presence_chars	speaker_visual_presence	speaker_visual_ratio	visual_presence_note	annotation_confidence	annotation_review_reason
33	1	0.96	2.56	Monica and Rachel's apartment.	Dr. Mitchell	Monica and Rachel's apartment	Dr. Mitchell	absent	char_tracker_stage05		unobserved			medium	
33	2	5.12	5.84	Just one second.	Dr. Mitchell	Err yeh, aayah, yeh, just one second	Dr. Mitchell	absent	char_tracker_stage05		unobserved			medium	
33	3	6.0	7.28	Rachel, it's your dad.	Dr. Mitchell	(on the phone) Monica and Rachel's apartment. Err yeh, aayah, yeh, just one second... (handing it to Monica) ..ah, Rachel, it's your dad.	Dr. Mitchell	present	char_tracker_stage05	monica|rachel	unobserved			medium	
33	4	10.72	11.44	Hi, dad.				present	char_tracker_stage05	monica	unknown			low	missing_speaker
33	5	12.16	13.52	No, no, it's me.				present	char_tracker_stage05	monica|rachel	unknown			low	missing_speaker
33	6	15.36	17.44	Listen, Dad, I can't talk right now.	Monica	li listen dad i can't talk right now um um	Monica	absent	char_tracker_stage05		absent	0.0000		low	speaker_no_face
33	7	18.08	19.04	But there's something.	Monica	li-listen, Dad, I can't talk right now, um, but there's something, um	Monica	absent	char_tracker_stage05		absent	0.0000		medium	speaker_no_face
33	8	20.4	22.88	There's something that I've been meaning to tell you.	Monica	(as Rachel) Hi, Dad. No, no, it's me. (Getting up to move further away from Rachel) li-listen, Dad, I can't talk right now, um, but there's something, um... there's something that I've been meaning to tell you...	Monica	partial	char_tracker_stage05		partial	0.3333		medium	partial_visual_presence
34	9	23.92	25.12	Would you excuse me for a second?	Rachel	Would you excuse me for a second?	Rachel	present	char_tracker_stage05	monica|rachel	present	0.6667		high	
34	10	25.44	27.52	Remember back in freshman year?	Monica	Remember back in freshman year	Monica	present	char_tracker_stage05	monica	present	1.0000		medium	
34	11	27.6	29.56	Well, Billy Dreskin and I had sex on your.	Monica	(as Rachel) Remember back in freshman year? (Talking fast before Rachel can catch her) Well, Billy Dreskin and I had sex on your bed.	Monica	present	char_tracker_stage05	monica	present	1.0000		high	
34	12	29.56	29.84	Be.				present	char_tracker_stage05	monica|rachel	unknown			low	missing_speaker
34	13	42.3	42.78	Daddy.				present	char_tracker_stage05	ross	unknown			low	missing_speaker
34	14	44.22	44.86	Daddy.				present	char_tracker_stage05	rachel|ross	unknown			low	missing_speaker
34	15	44.94	45.46	Daddy.				present	char_tracker_stage05	rachel|ross	unknown			low	missing_speaker
34	16	45.46	45.74	Why?				present	char_tracker_stage05	rachel	unknown			low	missing_speaker
36	17	45.74	47.66	Why would I sleep with Billy Dreskin?	Rachel	Daddy, why whyyy would I sleep with Billy Dreskin	Rachel	present	char_tracker_stage05	rachel	present	1.0000		medium	
36	18	47.66	49.18	His father tried to put you out of business.	Rachel	"(on phone) Daddy... Daddy... Daddy, why whyyy would I sleep with Billy Dreskin? His father tried to put you out of business! (Rachel turns to Monica, clasping the receiver to her bosom so Dr.Green can't hear, while mouthing ""You are..."") ...dead!"	Rachel	present	char_tracker_stage05	rachel	present	1.0000		medium	
36	19	50.46	50.86	Did.				present	char_tracker_stage05	rachel	unknown			low	missing_speaker
36	20	53.58	56.06	Hey, Rachel, are these your condom.	Monica	(yelling out loud so Rachel's dad can hear her over the phone) Hey Rachel, are these your condoms?	Monica	present	char_tracker_stage05	monica	present	1.0000		high	
