scene_id	sentence_id	start	end	utterance	speaker	utterance_ct	speaker_ct	visual_presence	visual_presence_source	visual_presence_chars	speaker_visual_presence	speaker_visual_ratio	visual_presence_note	annotation_confidence	annotation_review_reason
1	1	4.64	9.84	Oh, here's little Ben falling asleep a little bit later.	Ross	Oh look here is little Ben falling asleep. (looks at another picture) A little bit later. (another picture) Is he going to sleep? (another picture) Is he gonna sleep?(another picture) Is he gonna? (Joey and Chandler start to fall asleep.) (another picture) Yup, out like a light! (startles Joey and Chandler who wake up instantly.) Look at that.	Ross	present	char_tracker_stage05	chandler|joey|ross	present	1.0000		medium	
1	2	10.88	12.24	Is he gonna sleep?	Ross	Is he going to sleep	Ross	present	char_tracker_stage05	joey|ross	present	1.0000		medium	
1	3	13.76	15.12	Is he gonna sleep?	Ross	Is he gonna sleep	Ross	present	char_tracker_stage05	chandler|joey|ross	present	1.0000		medium	
1	4	16.48	17.76	Is he gonna.	Ross	Is he gonna	Ross	present	char_tracker_stage05	chandler|joey|ross	present	1.0000		medium	
1	5	18.96	20.32	Yep, out like a light.	Ross	Yup, out like a light	Ross	present	char_tracker_stage05	chandler|joey|ross	present	1.0000		medium	
1	6	22.0	24.4	Boy, this sure trumps the has he poop series.	Chandler	Boy this sure trumps the “Has He Pooped?” Series.	Chandler	present	char_tracker_stage05	chandler|joey|ross	present	1.0000		high	
1	7	25.6	26.0	Really?	Joey	really ok	Joey	present	char_tracker_stage05	chandler|joey|ross	present	1.0000		low	low_speaker_confidence
1	8	26.0	27.68	Look, Ross, we love him, okay?	Joey	Really, Ross, we love him ok	Joey	present	char_tracker_stage05	joey|ross	present	1.0000		medium	
1	9	27.68	30.4	But right now, he's just a little naked fat guy.	Joey	Really, Ross, we love him ok? But right now he is just a little naked fat guy.  How excited can you get?	Joey	present	char_tracker_stage05	joey|ross	present	1.0000		medium	
1	10	30.88	31.6	How excited?	Joey	How excited can you get	Joey	present	char_tracker_stage05	joey|ross	present	1.0000		medium	
2	11	33.34	35.26	Hey, hey, hey, hey.	All	Hey!	All	present	char_tracker_stage05	chandler|ross	unobserved			medium	
2	12	35.26	36.22	What you got there?	Phoebe	What ‘cha got there?	Phoebe	present	char_tracker_stage05	chandler|joey	absent	0.0000		low	speaker_offscreen
2	13	36.22	38.06	400 pictures of Ben on a rug.	Chandler	400 pictures of Ben on a rug.	Chandler	present	char_tracker_stage05	chandler|joey	present	1.0000		high	
2	14	38.06	39.18	Oh, I see pictures.				present	char_tracker_stage05	chandler|joey	unknown			low	missing_speaker
5	15	47.1	49.1	And here's little Ben nodding off.	Ross	And here's little Ben nodding off...	Ross	absent	char_tracker_stage05		absent	0.0000		medium	speaker_no_face
5	16	49.42	51.74	A look at Aunt Monica's little boy.	Monica	Awww, look at Aunt Monica's little boy!	Monica	absent	char_tracker_stage05		absent	0.0000		medium	speaker_no_face
5	17	52.38	54.26	Oh, look, he's got Ross's haircut.	Phoebe	Oh, look, he's got Ross's haircut!	Phoebe	present	char_tracker_stage05	phoebe	present	1.0000		high	
5	18	54.26	59.2	Oh, l. God, is he just the sweetest thing?	Rachel	Oh, God, is he just the sweetest thing	Rachel	present	char_tracker_stage05	rachel|ross	present	1.0000		medium	
