scene_id	sentence_id	start	end	utterance	speaker	utterance_ct	speaker_ct	visual_presence	visual_presence_source	visual_presence_chars	speaker_visual_presence	speaker_visual_ratio	visual_presence_note	annotation_confidence	annotation_review_reason
1	1	0.8	1.44	Get him.				present	char_tracker_stage05	rachel	unknown			low	missing_speaker
1	2	1.68	2.4	Get him.				present	char_tracker_stage05	rachel	unknown			low	missing_speaker
1	3	2.96	3.44	Yes.				present	char_tracker_stage05	rachel	unknown			low	missing_speaker
15	4	3.84	6.0	You're not laughing now, are you, pal?	Ross	Get him! GET HIM! Get him! Get- YESSS! Not laughing now, are ya pal!	Ross	present	char_tracker_stage05	rachel|ross	present	0.6667		medium	
15	5	6.0	6.8	See that, buddy?	Chandler	see buddy	Chandler	present	char_tracker_stage05	ross	absent	0.0000		low	speaker_offscreen
15	6	6.8	7.36	That's all you need.	Chandler	see buddy that's all you need	Chandler	present	char_tracker_stage05	rachel|ross	absent	0.0000		low	speaker_offscreen
15	7	7.36	9.68	A bunch of toothless guys hitting each other with sticks.	Chandler	(to Ross) See buddy, that's all you need, a bunch of toothless guys hitting each other with sticks.	Chandler	present	char_tracker_stage05	rachel|ross	absent	0.0000		low	speaker_offscreen
15	8	10.0	10.72	Pass it.	Ross	pass it	Ross	present	char_tracker_stage05	rachel|ross	present	1.0000		low	low_speaker_confidence
15	9	11.28	12.0	Pass it.	Ross	Pass it! Pass it!	Ross	absent	char_tracker_stage05		absent	0.0000		medium	speaker_no_face
15	10	12.4	13.04	He's open.				present	char_tracker_stage05	rachel|ross	unknown			low	missing_speaker
15	11	13.12	13.76	He's open.	Chandler	He's open!	Chandler	present	char_tracker_stage05	rachel|ross	absent	0.0000		low	speaker_offscreen
15	12	13.84	14.32	Shoot him.	All	shoot	All	present	char_tracker_stage05	rachel|ross	unobserved			low	low_speaker_confidence
15	13	14.32	14.84	Shoot him.	All	shoot shoot	All	present	char_tracker_stage05	rachel|ross	unobserved			low	low_speaker_confidence
15	14	14.84	15.4	Shoot him.	All	Shoot! Shoot! Shoot!	All	present	char_tracker_stage05	rachel|ross	unobserved			medium	
15	15	15.4	16.0	Shoot him.	All	shoot shoot	All	present	char_tracker_stage05	rachel|ross	unobserved			low	low_speaker_confidence
