scene_id	sentence_id	start	end	utterance	speaker	utterance_ct	speaker_ct	visual_presence	visual_presence_source	visual_presence_chars	speaker_visual_presence	speaker_visual_ratio	visual_presence_note	annotation_confidence	annotation_review_reason
1	1	57.11	57.63	No, no, no, no.	Chandler	No-no-no-no, we're done.	Chandler	present	char_tracker_stage05	chandler|joey|ross	present	1.0000		medium	
1	2	57.63	57.95	We're done.	Chandler	we're done	Chandler	present	char_tracker_stage05	chandler|joey|ross	present	1.0000		low	low_speaker_confidence
1	3	57.95	58.39	We're done.				present	char_tracker_stage05	chandler|joey|ross	unknown			low	missing_speaker
3	4	66.55	68.79	Aunt Zill, stop yelling.	Monica	Aunt Syl, stop yelling	Monica	partial	char_tracker_stage05		partial	0.3333		medium	partial_visual_presence
3	5	69.27	73.91	All I'm saying is if you had told me vegetarian lasagna, I would have made vegetarian lasagna.	Monica	Aunt Syl, stop yelling! All I'm saying is that if you had told me vegetarian lasagna, I would have made vegetarian lasagna. (pauses, listens to person on phone) Well, the meat's only every third layer, maybe you could scrape.	Monica	present	char_tracker_stage05	monica	present	1.0000		high	
3	6	75.99	78.07	Well, the meat's only every third layer.	Monica	Well, the meat's only every third layer, maybe you could scrape	Monica	present	char_tracker_stage05	monica	present	1.0000		medium	
3	7	78.23	79.43	Maybe you could scrape.	Monica	maybe you could scrape	Monica	present	char_tracker_stage05	monica	present	1.0000		low	low_speaker_confidence
4	8	80.87	83.2	Ross, did you really read all these baby books?	Joey	Ross, did you really read all these baby books?	Joey	partial	char_tracker_stage05		absent	0.0000		medium	speaker_no_face
4	9	83.35	83.83	Yep.	Ross	Yup	Ross	present	char_tracker_stage05	phoebe|ross	present	1.0000		medium	
4	10	83.83	91.03	You could plunk me down in the middle of any woman's uterus, no compass, and I could find my way out of there like that.	Ross	Yup! You could plunk me down in the middle of any woman's uterus, no compass, and I can find my way out of there like that! (snaps fingers)	Ross	present	char_tracker_stage05	phoebe|ross	present	1.0000		high	
4	11	92.55	93.67	Ooh, this is cool.	Phoebe	Ooh, this is cool	Phoebe	present	char_tracker_stage05	chandler|joey|phoebe|ross	present	1.0000		medium	
4	12	93.83	97.43	It says in some parts of the world people actually eat the placenta.	Phoebe	Ooh, this is cool...it says in some parts of the world, people actually eat the placenta. (Joey grimaces)	Phoebe	present	char_tracker_stage05	chandler|phoebe|ross	present	1.0000		high	
4	13	99.99	101.43	And we're done with the yogurt.	Chandler	And, we're done with the yogurt. (Sets yogurt down on table)	Chandler	present	char_tracker_stage05	chandler	present	1.0000		high	
4	14	104.31	106.27	Sorry, Aunt Sil.	Phoebe	(softly) Sorry. (Camera pans back to Monica, still on phone)	Phoebe	present	char_tracker_stage05	monica|phoebe|ross	present	0.6667		medium	
4	15	106.27	107.47	I did this as a favor.	Monica	aunt syl i did this as a favor	Monica	present	char_tracker_stage05	monica	present	1.0000		low	low_speaker_confidence
4	16	107.47	108.79	I am not a caterer.	Monica	Aunt Syl, I did this as a favor, I am not a caterer	Monica	present	char_tracker_stage05	monica	present	1.0000		medium	
4	17	109.38	111.46	What do you want me to do with a dozen lasagnas?	Monica	Aunt Syl, I did this as a favor, I am not a caterer. What do you want me to do with a dozen lasagnas? (listens to Aunt Syl on phone, looks shocked) Nice talk, Aunt Syl. (in New York accent) You kiss Uncle Freddie with that mouth?	Monica	present	char_tracker_stage05	monica	present	1.0000		medium	
4	18	113.46	114.82	Nice talk, Aunt Syl.	Monica	Nice talk, Aunt Syl	Monica	present	char_tracker_stage05	monica	present	1.0000		medium	
4	19	116.1	117.94	You kiss Uncle Freddy with that mouth?	Monica	You kiss Uncle Freddie with that mouth	Monica	present	char_tracker_stage05	monica	present	1.0000		medium	
4	20	119.7	121.26	Hey, Ross, listen.	Joey	hey ross listen this is your baby hi daddy	Joey	partial	char_tracker_stage05		partial	0.3333		low	partial_visual_presence
5	21	121.26	124.1	Do you know that right now your baby is only this big?	Joey	Hey Ross, listen, you know that right now, your baby's only this big? (measures about 2 inches with his thumb and index finger) This is your baby. (in baby-like voice) Hi Daddy!	Joey	present	char_tracker_stage05	joey|ross	present	1.0000		medium	
5	22	124.819	125.78	This is your baby.	Joey	This is your baby	Joey	present	char_tracker_stage05	joey	present	1.0000		medium	
5	23	126.34	127.22	Hi, Daddy.	Joey	Hi Daddy	Joey	present	char_tracker_stage05	joey|ross	present	1.0000		medium	
5	24	129.22	131.06	How come you don't live with Mommy?	Joey	(in baby-like voice) How come you don't live with Mommy? (pause; shows Ross less than amused) How come Mommy lives with that other lady? (pause; Ross still looks less than amused; Joey smiling) What's a lesbian? (playfully hits Ross)	Joey	present	char_tracker_stage05	joey	present	1.0000		medium	
5	25	133.46	135.54	How come Mommy lives with that other lad?	Joey	How come Mommy lives with that other lady	Joey	present	char_tracker_stage05	joey	present	1.0000		medium	
5	26	141.44	141.6	What?				present	char_tracker_stage05	joey	unknown			low	missing_speaker
5	27	141.6	142.64	A lesbian?				present	char_tracker_stage05	joey	unknown			low	missing_speaker
5	28	147.52	148.88	What you call top of the feet.				present	char_tracker_stage05	ross	unknown			low	missing_speaker
6	29	148.96	149.68	You can say it.	Rachel	Honey, you can say it, Poconos, Poconos, it's like Poc-o-nos (touching Paolo's nose with forefinger with each syllable)	Rachel	present	char_tracker_stage05	ross	absent	0.0000		low	speaker_offscreen
6	30	149.84	150.8	Poke a nose.	Paolo	Ah, poke (Paolo touches Rachel's nose) a (touches nose again) nose, mmm (they rub noses, then kisses her)	Paolo	present	char_tracker_stage05	ross	unobserved			high	
6	31	150.8	151.84	Poke a nose.				present	char_tracker_stage05	ross	unknown			low	missing_speaker
6	32	151.84	154.96	It's like poke a nose.				present	char_tracker_stage05	rachel	unknown			low	missing_speaker
6	33	155.52	155.92	Ah.				present	char_tracker_stage05	rachel	unknown			low	missing_speaker
6	34	157.12	159.52	Poke a nose.				partial	char_tracker_stage05		unknown			low	missing_speaker
7	35	168.83	170.43	So did I hear Poconos?	Monica	So, did I hear Poconos?	Monica	partial	char_tracker_stage05		absent	0.0000		medium	speaker_no_face
