scene_id	scene_desc	start	end	shot_ids
25	Central Perk, Phoebe and Rachel are on the couch as Joey and Ross enter.	0.48	18.72	1,2,3,5,6,7
27	They move into a kiss but are interrupted by Joey knocking on the door.	19.84	21.68	8
28	Monica quickly dives under the water as Joey enters. He looks a little shocked at what Chandler's doing.	28.96	42.10	10,11,12,15,16
29	Joey leaves and Monica comes up for air.	42.10	55.34	16,17,18,19,20
30	Monica goes back underwater as Joey re-enters.	55.34	60.14	20
32	Cut back to Central Perk.	60.22	69.96	20,22,23
33	This starts a series of flashbacks starting with Monica and Chandler forcing Joey to keep his new-found knowledge of their secret relationship in Monica’s bedroom in The One With All the Kips.	70.20	91.61	24,25,26,27,29,30
34	They both grab him and stop him.	93.53	99.29	31,32
35	Joey thinks it over.	103.85	104.49	34
36	Cut to Rachel listening to a phone conversation between Chandler and Monica in The One With All the Resolutions.	105.85	120.34	35
37	Cut to Phoebe in Ross’s new apartment looking at Monica and Chandler and what they’re about to do in The One Where Everybody Finds Out.	122.10	174.08	36,38,39,41,42,43,44,45,46,47,48,49
39	Cut to later in that episode in Central Perk, a meeting with Phoebe, Rachel, and Joey where they discuss Chandler and Monica.	178.56	196.22	50,51,52,53
40	Cut to later in that episode. Rachel and Phoebe are going to a movie from Monica and Chandler’s, and as Phoebe walks by Chandler she pinches him on the butt and exits.	198.14	223.24	55,56,57,59,60,61
41	Cut to later in that episode. Monica and Chandler are confronting Joey in his apartment about Phoebe’s knowledge.	223.40	254.69	62,63,64,65,66,67,68,69,70,72
42	Cut to later in that episode. Phoebe is telling Rachel in Monica and Chandler’s that Chandler wants to make a date with Phoebe.	256.29	303.82	74,75,77,78,79,80,81,82,83,86,87,89
43	Cut to later in that episode. Chandler is in his bathroom with Monica, and he’s panicking on how far Phoebe is pushing him.	303.82	309.26	89
44	Cut to the hallway where Phoebe is conferring with Rachel.	312.30	343.42	90,92,93,94,95,96
45	Cut to the bathroom.	345.98	360.75	97,98,100,101
46	Cut back to the living room. Chandler slowly exits the bathroom and gets pushed from behind by Monica and sees Phoebe closing the apartment door.	360.75	397.94	101,102,104,105,107,108,110,111
47	They move closer together and Phoebe hesitantly puts her hand on Chandler's hip. He puts his hand on her waist, but then decides to put his hand on her left hip. Phoebe then grabs his butt. Chandler goes for her breast, but stops and puts his hand on her shoulder.	419.12	438.17	117,118,121
48	They slowly and hesitantly move their lips together and kiss gently. Phoebe has her eyes wide open in shock and Chandler is squinting. He finally breaks the kiss after only a short while and pushes Phoebe away.	438.17	448.49	121,122,123,125,126,128,129
49	Monica comes out of the bathroom like a bolt, and Rachel and Joey both enter.	448.57	480.35	129,130,132,134,135,136
50	Cut to later in that episode. Ross is showing his boss his new place.	483.58	488.06	136
51	Central Perk, Phoebe, Rachel, Joey and Ross are talking.	491.50	524.25	137,138,139,141,142
52	Flashback to the gang in Central Perk in The One Where Nana Dies Twice, they’re all going through an old photo album.	525.37	578.08	143,144,145,146,147,148,149,150,151,152
53	Cut back to Central Perk, Monica and Chandler are entering.	584.00	614.87	153,154,155,156,157,159,161,163
54	They spilt between boys and girls, and the girls read Monica’s and the guys read Chandler’s. The girls gasp and groan and the guys laugh hysterically.	618.15	626.78	165,166,167,170
55	Ross laughs.	629.58	632.70	171,172
56	Ross points to the explanation and he gets it.	636.06	641.82	174,175,176
58	Monica and Chandler's, Ross and Joey are reading Chandler’s new vows.	649.81	690.20	178,179,180,181,183,184,185,186,187,188,192
