scene_id	scene_desc	start	end	shot_ids
1	The Building’s Roof, the entire gang plus Tag are there to look for a comet. They’re looking for a comet on a roof of a New York apartment building. Yeah, that’s realistic. You might as well look for the moon on a bright sunny day.	2.56	8.64	1
10	The Fire Escape, Joey and Ross have reached the last landing. Joey is tugging on the ladder that extends to the ground, but it won’t budge.	10.24	10.84	1
11	Phoebe's apartment, Phoebe is still investigating the smoke detector trying to figure out how to stop the beeping.	10.84	34.14	1,2,3
12	Monica and Chandler's bedroom, Monica is entering with a mug.	39.34	81.72	3,5,6,7,10,11
13	Phoebe's apartment. The continuous beeping is still driving Phoebe crazy. She decides to put on a winter cap and earmuffs to stop hearing the beeping.	82.20	84.92	12
14	Time lapse. Phoebe is sitting on the couch in the living room still torturing herself with the song	84.92	95.26	12
15	Rachel’s Outer Office, Tag and her are arriving.	106.38	164.39	14,15,16,17,18,19,20,21,22,23,25
17	Rachel’s outer office, Tag has finished searching his desk and Rachel comes out to try to plant the folder on the desk.	174.61	221.60	26,27,28,29,30,31,32,33,35
18	Monica and Chandler's bedroom, Chandler has his eyes closed, while Monica is fully awake.	226.55	249.75	36,37,38,40
19	The fire escape, Joey and Ross are still trying to figure out how to get down.	255.11	288.12	41,42,43,45
20	Phoebe’s apartment building, in desperation she has wrapped up the smoke detector in a blanket and is going to throw it into the trash chute.	295.80	307.00	47,48
21	Monica and Chandler's bedroom, Chandler is turning on the light to awaken a now sleeping Monica.	307.00	382.04	48,49,50,51,52
22	Rachel’s outer office, she’s returning with two coffee cups in hand to find Tag sitting there.	383.80	463.41	53,54,55,56,57,59,61,62,63,67,68,69,71,73,74,75,76,77,78
23	Phoebe's apartment, there is someone pounding on the door and Phoebe sleepily walks over and answers it. As she nears the door, the pounding stops and she can hear the smoke detector’s wail.	477.10	568.54	80,81,82,83,84,85,86,87,88,89,90,92,93,94
24	The fire escape, Joey is now hanging off of the bottom rung of the ladder that won’t move and Ross is watching from above.	568.54	593.73	94,95,96,97,98,99,100,101
25	Ross steps onto the bottom rung of the ladder and then steps on Joey’s chest.	598.13	613.10	101,102,103,105
26	Ross continues to climb down. He puts his other foot further down on Joey’s torso, but that doesn’t work very well and he’s forced to wrap his legs around Joey. Which then forces Joey to get a nice and close view of Ross’s crotch.	614.78	624.54	105,106
27	Ross continues his trek south, and when they get face to face.	633.74	647.02	108,109
28	Ross continues south and his now wrapped around Joey’s legs.	655.18	660.07	111,112
29	Ross panics and falls off, dropping to the ground with a huge crash.	665.11	671.43	114
31	Monica and Chandler's bedroom, they’re cuddling.	678.07	724.23	115,116,117,118,119,120,124
