scene_id	scene_desc	start	end	shot_ids
1	Chandler and Monica’s, Chandler is sitting at the kitchen table eating cheesecake. The box it came in is also on the table.	0.32	7.28	1
9	As Phoebe sit's down, she recognizes someone sitting at the counter.	8.48	18.24	2,3,4,5
10	Joey and Rachel's, Rachel and Chandler are eating the cheesecake right out of the box.	22.80	74.95	7,8,9,10,11,13,14,15,16,17,18,19,20
11	Cousin Frannie’s Wedding Reception, Monica and Ross are entering and finding their table.	82.71	142.80	22,23,24,25,27,28,29,30,32,33
12	Iridium Restaurant, Phoebe and Joey are looking at the menus.	149.42	163.26	33,34,35,36
13	The real waiter comes by.	167.10	293.06	37,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,56,57,58,59,60,61,62,63
14	Outside Central Perk, Phoebe is running up to meet David.	293.14	305.54	63,64,65,66,67,68
15	Joey and Rachel's, Rachel is eating the cheesecake and Chandler enters and catches her in the act.	313.71	346.33	70,71,72,74,75,76,77
16	Cut to Chandler and Monica’s as they enter.	346.57	430.34	77,78,80,81,82,83,84,85,86,89,90,91,92,95
17	Cousin Frannie’s Wedding Reception, Monica and Ross are sitting at the table, alone as a woman approaches.	430.90	447.46	95,96,98
18	Cousin Frannie and her husband enter.	451.62	493.42	99,100,101,102,103,105,106,107,108,110,111
19	Monica is shocked into silence.	495.82	505.98	112,113
20	Outside Central Perk, David has a cab waiting to take him to the airport and he’s saying goodbye to Phoebe.	508.46	649.01	114,116,117,118,119,120,121,122,123,125,128,129,130,131,132,133,134,135,136,137,138,140,143,144
21	The Hallway, Chandler and Rachel are on their knees with forks trying to salvage what they can of the cheesecake off of the floor.	649.01	653.73	144
22	Joey finishes climbing the stairs and sees them. Chandler and Rachel both stop and look up at him. Joey sits down on the step.	665.81	676.21	147,148
24	Cousin Frannie’s Wedding Reception, Ross and Monica are at the door and about to leave.	676.21	716.44	148,149,150,151,152,153,154,156,157
25	Ross hesitates then leans down trying to get her to kiss his cheek, but she moves his head around and kisses him on the lips again.	722.84	742.76	158
