scene_id	scene_desc	start	end	shot_ids
1	Central Perk, everyone is there.	1.92	135.44	1,2,3,5,6,7,8,9,10,12,13,14,15,16,17,18,19,20,21,22,23,24,26,27,29,30,31,32,33,34
3	Monica and Chandler's, the girls are having breakfast.	174.86	266.07	62,63,64,65,66,67,68,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,87,89,90,91,92,93,94
4	Pier 59 Studios, Joey is in costume and standing at the craft services table. He checks his pockets and finds some prop coins in a pouch, which he replaces with some cookies.	282.23	347.54	96,97,98,100,101,102,103,104,105,106,107,108,109,111,112,113,114,115
5	Joey wipes his eye.	349.38	381.85	115,116,117,120,121,122
6	Monica and Chandler's, Monica is standing in the kitchen ready to leave for the rehearsal dinner.	385.37	465.77	122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143
7	She exits and as Chandler picks up his coat, the phone rings and the answering machine gets it.	473.45	504.82	144,145,146,147
9	The Rehearsal Dinner, Chandler and Monica are greeting guests as they arrive. A woman enters.	505.46	508.10	147,148
10	Phoebe and Rachel walk up.	512.24	547.42	149,150,151,152,153,154,156,157
11	Chandler’s Mom enters and Chandler meets her by the door.	550.38	568.62	159,160,162
12	Camera cuts to Phoebe and Joey having a drink at the bar	573.99	585.11	164,165,166,167
14	Monica and her parents walk up.	587.67	603.71	169,170,171,172,173
15	Mr. and Mrs. Geller start to walk away.	603.95	645.78	174,176,177,179,180,181,182,183,185,186,188
16	Cut to Mr. and Mrs. Geller talking to Ross.	649.38	664.90	189,190
17	Cut to Monica.	664.90	709.79	190,191,192,193,195,196,197,198
