scene_id	scene_desc	start	end	shot_ids
1	Monica, Chandler, and Phoebe's, Monica is in the kitchen, Joey, Rachel, and Phoebe are sitting around the table writing one notepads while Chandler is looking over their shoulders.	2.48	32.85	1,2,3,4,5,6
2	Chandler's watch beeps	34.93	63.10	7,8,9,10,11,12,13,14,15,16
4	Monica, Chandler, and Phoebe's. Ross is sitting in the couch doing Chandler's game. Chandler is sitting in his barca-lounger. The girls are in the kitchen.	103.88	114.75	47,48,49,50,52
5	Cut to the girls in the kitchen.	117.95	247.26	54,55,56,57,58,59,60,61,62,63,64,65,67,68,70,71,72,73,74,75,76,78,79,80,81,82,83,84,85
6	Chandler and Monica head out with some stuff. Phoebe comes out of her room with a bag.	255.91	277.67	87,88,89,90,92
7	Ross' apartment, Monica and Chandler enter.	283.19	312.93	95,96,97,98,100
8	Monica, Chandler, and Phoebe's, Ross is still doing his list. Rachel and Joey are feeding the dog as the phone rings.	312.93	370.98	100,101,102,103,104,105,106,107,108,109,110,111,113,114,116,117,118,119,120
9	Time lapse, Chandler and Monica enter.	376.66	397.71	122,123,124,125
10	The dog barks.	399.87	568.65	126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,160,162,163,165,166,167,168,169,173
11	Time lapse, Ross is still doing Chandler's game. Tag is heading for the balcony.	573.69	697.92	174,175,176,177,178,179,180,181,182,183,185,186,187,188,189,191,192,193,194,195,196,199,200
