scene_id	scene_desc	start	end	shot_ids
29	Phoebe approaches as they almost get to their room.	0.16	10.08	1,2,3
30	Chandler walks over to where the rest of the gang is.	14.80	28.48	4,5,6,8
31	Rachel’s birthday, everyone is presenting their presents to Rachel.	33.26	110.29	8,9,10,11,12,13,14,15,16,17,19,22,23,24,25,26,27,28
32	Rachel’s birthday, a time lapse has occurred. Rachel is coming back into the living room carrying a notepad.	116.29	225.94	29,30,31,32,33,34,35,36,37,38,39,40,41,42,43
33	We hear Tag scream out in the hallway and jump into view of the open door on the scooter. He gives a hearty thumbs up to the group and rides off, with Joey following breathlessly behind.	231.92	233.36	46
35	Monica’s birthday, Monica is now dressed and is being helped out by Chandler and Rachel.	238.88	253.28	47,48
36	Monica sits down on the barca lounger.	255.52	311.16	50,51,52,54,55,56,57,58,59
37	Monica stands up and wobbles slightly and Chandler runs over to catch her.	315.24	395.28	61,62,63,64,65,66,67,68,69,70,71,73,76
39	Phoebe’s birthday, she’s telling everyone what she found out at Ursula’s while sitting in Central Perk.	399.76	463.18	77,78,79,80,82,83,84,85,86,87,88,89,90,91,92,93,94,95
40	Cut outside, Joey is catching up with Phoebe.	464.70	484.33	96,100,101
41	Joey starts to walk away, but stops.	486.97	495.69	102,103
42	Ross’s birthday, his car is still trapped in it’s spot. Now Joey, Phoebe, and Ross are at the front of the car with Monica, Rachel, and Chandler at the rear of the car.	496.17	544.50	104,105,107,108,109,110,111,112,113,114
43	Rachel’s birthday, she is coming into the hallway where Joey and Tag are playing with the scooter.	549.30	643.58	115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136
44	Time lapse, Rachel is entering her apartment after breaking up with Tag.	653.11	691.81	139,140,141,142,143,144
45	Ross’s birthday, night has fallen and Joey and Ross are walking by where his car is parked to find that both cars blocking him in have left.	699.73	706.48	144,145
46	Just as they are about to pull away, a big, fat, bald guy pulls up in the exact same car as Ross and stops next to him.	715.92	727.10	149,152,153
