scene_id	scene_desc	start	end	shot_ids
1	Joey and Rachel's, Joey is eating breakfast as Rachel enters having just woken up.	2.64	90.00	1,2,3,5,6,7,8,9,10,11,12,13,14,15,17,18,19,20,21,22,23
3	N.Y.U’s University Library, Ross is entering with Chandler.	131.66	134.46	52
4	An old woman pushes a cart full of books past.	136.78	170.34	53,54,55,56,57,58,59
5	They go around the last row of bookshelves and find a couple doing what college coeds do in secluded corners of university libraries. For those of you who don’t know what I’m talking about, let’s just say that clothing is undone. Ross gasps and the couple gets up and runs away.	175.71	183.55	61,62,63
6	Monica’s Restaurant Kitchen, Monica is cooking as a waitress enters carrying a plate of food that has been sent back.	190.91	201.06	65,66,67
7	The waitress lets her in as Monica is about to throw a lobster into a pot of boiling water.	206.34	249.11	69,70,71,72,73,74,75,76,77,79,81
8	Scene B: Joey and Rachel's, Joey is coming back from work to find Phoebe, Rachel, and someone else with her back turned is there.	256.79	302.49	83,84,85,87,88,89,90,91,92,93,94,95,96,97,98,99,100
9	Joey closes the door behind her.	305.05	378.42	100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123
10	Scene A: Cut to Monica and Chandler’s Chandler is putting the plates on the table as Monica enters.	385.14	404.60	124,125,126,128,129
11	Monica does Janice's laugh	404.60	497.11	129,130,131,132,133,134,135,136,137,138,139,140,141,143,144,145,146,147,148,149,150,151,152
12	Central Perk, Rachel and Joey are there as Ross enters.	511.99	651.49	156,157,158,159,160,161,162,163,164,165,166,167,168,169,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,192,193,194,195,196
13	The Library, Ross enters and heads to the desk to talk to the male librarian on duty.	651.49	694.40	196,197,198,200,201,202
