scene_id	scene_desc	start	end	shot_ids
1	Central Perk, everyone is there.	0.48	42.13	1,2,3,4,5,7
17	Cut to Monica.	44.13	75.82	8,9,10,11,14,15,16
19	Monica and Chandler's, Monica, Phoebe, and Rachel are in the kitchen.	86.84	136.64	17,18,20,21,23,24,25,26,27,28,29,30,31
20	Joey and Rachel's, Joey is wearing sunglasses and as he exits his bedroom, Ross enters the apartment.	141.36	177.51	33,34,35,36,37,38,39,40,41,42,43
21	Monica and Chandler's, Phoebe and Rachel are in the kitchen as there is a knock on the door. Rachel answers it.	195.35	220.42	45,46,47,48
22	The Hallway, Ross, Phoebe, and Rachel are discussing the note.	227.54	288.52	49,50,52,53,54,55,56,57,58,59,60
23	Ross laughs and Phoebe points harder.	291.91	292.79	63
24	Ross leaves as the girls head back to the apartment	300.87	330.00	66,67,68,69,70,71
25	The Movie Set, Joey is getting his make-up touched up as Richard approaches.	335.84	352.19	72,73,75
26	They go onto the set.	354.51	355.15	75
27	He’s still spitting and Joey holds his script in front of his face.	355.31	415.52	75,76,77,78,79,80,81,82,83,84,87
28	Central Perk, Gunther is behind the counter as Ross enters looking for Chandler.	415.52	480.09	87,88,89,90,91,92,93,94,95,96,97,98,99,101,102,103,104
30	The Movie Set, Richard and Joey are doing a scene.	488.11	521.19	107,108,109,110,111,112,113
31	Joey and Richard both wipe their faces and are given towels.	524.87	539.67	114,115,116,117
33	Monica and Chandler's, the next morning, Rachel and Phoebe are eating breakfast.	548.28	626.38	118,119,120,121,122,124,125,126,127,128,129,130,131,132,133,134,135
34	Phoebe reaches into the trash can, pulls one out, and hands it to Rachel.	627.05	672.40	135,136,137,138,139,140,141,143
35	Monica and Chandler’s bathroom, the scene is continued from earlier.	678.24	716.01	144,145,146,147,148,149,150,151,152,153,154
