scene_id	scene_desc	start	end	shot_ids
1	A Restaurant, Phoebe, Rachel, and Monica are having brunch.	1.92	77.30	1,2,3,4,5,6,8,9,10,11,12,13,15,16,17,18,19,20,21,22,23,24,25,28
2	The woman gets up and walks over to their table.	79.54	93.07	29,30,31,33
4	Ross's apartment, Chandler, Joey, and Ross are finishing watching Die Hard on video.	136.09	136.89	62
5	Joey claps	137.13	186.55	62,63,64,65,66,67,68,69,70,71,72,73,74,75,76
6	Central Perk, Phoebe is bringing Rachel some coffee.	190.23	276.99	77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,93,95,96,97
7	Ross's apartment, Die Hard has ended, only I don’t think Joey and Ross know that yet. As you see, they are both asleep. And they’re on the same couch. Which means they’re sleeping together. Not like Joey is at one end and Ross is on the other, they both happen to be lying down and sleeping together. Well, there hasn’t been any clothes removed so not that kind of sleeping together. Not that there’s anything wrong with that. That is unless you’re a Republican in which that kind of thing will bring about the downfall of Western society, especially if they should happen to want to get married. Anyway, let me recap. No, there is too much, let me sum up. Ross and Joey are taking a nap together on top of each other and both wake-up at the same time, realize what they just did, scream, and jump up.	298.59	328.20	100,101,104,105,106,107,108,109,110,111,112,113,114
8	They look at each other and say....	332.94	333.58	114
9	Monica, Chandler, and Phoebe's, Chandler is watching a movie on tv, The Bikini Carwash Company to be somewhat exact.	339.98	345.66	115,116,118
10	As Monica enters, Chandler quickly changes the channel to a cooking show	350.46	472.47	121,122,123,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,150,152
11	Joey and Rachel's.	472.55	479.44	152,153,154,155
12	Joey enters	482.40	539.85	156,158,159,160,161,162,163,164,165,166,167,168,169,170,171
13	Rachel and Phoebe are completely lost as to what Joey said..a pause comes in	546.25	658.41	172,173,174,175,176,177,178,179,180,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204
14	Monica, Chandler, and Phoebe's, Monica is approaching the bathroom door behind which Chandler is using the facility.	666.09	705.07	205,206,207,208,209
