scene_id	scene_desc	start	end	shot_ids
1	Joey and Rachel's, Rachel is trying to move Joey’s chair and not having much luck at it as Joey enters.	5.36	72.91	3,4,5,6,7,8,9,10,11,12,13,15,16,17,18,19,20,22,23,24,26,27,28
3	Central Perk, Chandler and Ross are on the couch talking. Phoebe is getting coffee.	114.33	131.85	55,56,57,58
4	Phoebe sits down between Chandler and Ross.	134.49	163.09	60,61,62,63,64,65
5	Ross calls his parents on his cell phone.	165.88	182.64	67,68,70,71
6	Joey and Rachel's, Joey is examining the injury to Rosita while Rachel is apologizing to him.	182.64	220.64	71,72,73,74,75,76,77,78
7	"Rachel turns for the door and makes the ""Wow!"" face."	224.16	229.64	79,80
8	Monica and Chandler's, Ross and Monica are still going on about the house.	233.64	313.19	81,82,83,84,85,86,87,89,90,91,92,93,94,95,96,98,99
9	The telemarketing office, Phoebe is getting shown to her desk by the supervisor.	320.31	380.89	101,102,103,104,105,106,107,108,109,110,111
10	Joey and Rachel's, Chandler is entering.	384.41	418.97	112,113,114,115
11	Ross and Monica’s parent’s garage, Ross and Monica are arriving to go through their things. Mr. Geller is in the garage.	425.02	601.40	116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145
12	The telemarketing office, Phoebe is hard at work.	601.48	603.64	145
13	Cut to Earl’s office, who is played by Jason Alexander, George from Seinfeld. They cut back and forth between Phoebe’s and Earl’s offices with each of their lines.	604.12	631.02	146,147,148,149,150,151,152
14	Phoebe desperately tries to find the scripted response to that line.	642.21	645.97	153
16	The telemarketing office, Phoebe is still talking to Earl.	647.89	733.66	153,154,155,156,158,159,160,161,162,163,164,165,166,167,168,169,172
17	Joey and Rachel's, Chandler has replaced Rosita with his chair.	737.74	760.98	173,174,176,177,178
19	Chandler throws the back of Rosita into his apartment and quickly starts pushing the base into his apartment.	760.98	761.58	178
20	Joey and Rachel reach the landing just as Chandler closes the door.	761.90	774.15	178,179,180
21	They enter their apartment.	780.95	797.03	182,183,184,185
