scene_id	scene_desc	start	end	shot_ids
1	Monica, Chandler, and Phoebe's, Chandler, Joey, Rachel, and Phoebe are standing around the table drinking champagne as Ross enters.	3.20	25.60	2,3,4,5,6,8,9
2	Cut to Monica out on the balcony.	26.24	30.24	9,10,11
3	Cut back inside.	30.24	42.92	11,12,14,15,16
4	Cut to Monica.	43.32	64.74	16,17,19
5	Cut back inside.	66.90	118.20	20,49,50
7	Monica, Chandler, and Phoebe's, continued from earlier, everyone is now in the living room drinking champagne.	118.20	141.35	50,51,52
8	They all say to Monica, clink their glasses, and drink.	142.15	168.13	53,54,55,56,57,59,60,61,62
9	They all agree and start to go and get ready.	168.13	184.46	62,63,64,65
10	A brief silence ensues.	187.74	190.38	66,67
11	They all politely laugh and stop just as quickly.	194.06	196.06	70
12	They all leave and Joey comes back in quickly.	200.09	205.05	71,72,73
14	Monica and Chandler’s bedroom, they’re getting ready.	213.85	244.21	74,75,77,78,79,80
15	Joey and Rachel's appartment, Joey is looking into a hand mirror pulling different expressions. Rachel walks in	251.09	269.63	82,83,84,85,86,87
16	Monica, Chandler, and Phoebe's, time lapse, Chandler is fully dressed and slowly walking out of the bedroom with a distressed look on his face.	269.63	352.19	87,89,90,91,93,94,95,97,98,99,100
17	Joey and Rachel's, Chandler is looking at the foosball table.	355.23	385.37	102,103,104,105
18	Rachel exits into the hallway just as Ross is coming up the stairs.	389.29	523.70	107,108,109,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,128,130,131,132,133,134,136,137,138,139,140,141,142,144
19	Silence.	526.42	538.26	145,146
20	Joey and Rachel's, Chandler is playing Playstation, Crash Team Racing to be exact (he’s in last on Hot Air Skyway to be more exact)	546.90	549.30	148
21	Chandler gets killed on the game. Joey enters from his room desperately trying to look like a 19-year-old. He’s got the wool cap, he’s got the cut-off Knicks jersey over the faded T-shirt, and he’s got the whole pants-around-the-knees-showing-off-the-boxers thing that rich, white, suburban kids have adopted in a desperate and extremely futile attempt to try to look like they’re from the inner-city.	564.61	673.32	152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173
22	Monica, Chandler, and Phoebe's, Monica is in the living room and Phoebe is in her room.	678.64	679.12	173
