scene_id	scene_desc	start	end	shot_ids
13	Rachel returns from the restroom	0.40	9.44	1,2,4
14	Cut to Joey and Rachel’s table.	9.84	26.38	4,5,6,7,8,9
15	Cut to the presenter.	29.26	62.12	10,11,12,13
16	The 2001 Soapie Awards, the announcer is introducing the next presenter.	77.24	151.48	15,16,19,20,21,22,24,25,26,27
17	Joey and Rachel's, Joey and Rachel are entering.	164.04	256.68	30,31,32,33,34,35,36,37,38,39,40,41,42,44,45,46,47,48,49,50,51
18	He goes into his room and closes the door. Rachel goes to pick it up and…	268.76	270.44	53
19	Ross’s Classroom, he is writing on the board and Alan is coming in to see him.	277.96	350.45	54,55,56,57,58,59,61,62,63,64,65,66,67,68,69,70,71,72
20	Lewis does so but is very hesitant about kissing Ross but before he is about to kiss Ross......	365.26	370.22	76
21	Central Perk, Phoebe is sitting on the couch as Monica enters.	376.14	454.22	77,78,79,80,81,82,83,85,86,87,88,89,90,91,92,93,94,95,96,97
22	Silvercup Studios, Joey and Rachel are there to give Jessica her award.	460.22	471.03	99,100,101,102
23	The enter.	472.95	517.95	103,104,105,106,107,108,109,110,112,113
24	Monica and Chandler's, Monica is talking to Chandler.	518.03	627.19	113,114,115,116,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,135,136,137
25	Ross’s classroom, he has just finished his lecture and the students are filing out.	629.99	689.47	138,139,140,141,143,144,145,146,147,149,151,152,153
27	Joey and Rachel's, Phoebe is entering.	695.95	720.68	154,155,156
28	Phoebe notices the Soapie on the counter.	722.76	745.38	156,157,158,159,160,161
