scene_id	scene_desc	start	end	shot_ids
21	They enter their apartment.	0.32	84.65	1,2,3,5,6,7,8,9,10,11,12,13,14,15,16,17,18
22	The Geller’s Garage, continued from earlier. Ross and Mr. Geller are still deciding what to do.	95.43	155.27	20,21,22,23,24,25,26,27,28,29,30,31
24	Joey and Rachel's, Joey is sitting the now heeled Rosita as Rachel is sitting in the newly arrived Francette. Francette is one of those new chairs from La-Z-Boy that has and does everything except cook and go to the bathroom for you. It’s got a small refrigerator under one armrest it has phone jacks for the Internet and regular phone, and so much more.	161.43	195.21	32,33,34,35,36,37,38
25	The telemarketing office, Phoebe is still trying to talk Earl out of suicide.	200.01	265.42	39,43,44,45,46,47,48,49,50,52,53,54,55
26	The Geller’s Garage, Mr. Geller and Ross are finishing up recreating Monica’s memories as Monica enters.	268.94	392.44	56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,73,76,77,78,79,80,81,82,83,85,87
28	Monica and Chandler's, Chandler is writing a letter by the bay window as Rachel enters.	400.93	464.98	90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106
29	They enter Joey and Rachel’s to find that Joey has broken Chandler’s chair.	467.86	509.36	108,109,111,112,113,114,115,116,118,119,120,121,122,123
30	Rachel and Joey both laugh at that suggestion.	511.36	536.03	124,125,126,127,128,129
31	Joey whispers in Rachel’s ear to confirm his response.	539.63	544.99	130,131
32	They confer again.	548.19	549.15	132
33	Rachel whispers in Joey’s ear.	552.19	553.23	132
34	Earl’s Office, Earl has his head in his hands as Phoebe enters.	556.91	705.64	133,134,135,136,137,138,139,140,141,142,143,144,145,146,148,149,150,151,152,153,154,155,156,158,159,160,161,162,163,164,165,168,169,170,171,172
35	The Geller’s Garage, Monica is picking through her ruined childhood heirlooms with Ross.	709.16	734.98	172,173,174,175
36	Monica screams, throws the mouse down, and rubs her hands on Ross’s sweater to clean them.	739.78	749.38	176,177
37	Ross gets up to let his dad sit next to Monica.	752.50	804.63	178,179,180,181,182,183,184,185,186,187,188,189,190
39	Joey and Rachel's, Rachel is sitting in Joey’s lap on Francette, and they’re both groaning.	812.30	836.86	191,192,193,194
