scene_id	scene_desc	start	end	shot_ids
1	Central Perk, Joey, Monica, and Rachel are sitting on the couch and Ross is sitting on the chair, and they’re all talking.	0.08	7.12	1
9	Chandler mimics him.	7.20	9.76	1,2
10	Monica and Chandler's, Monica is still working on the seating chart as Joey enters.	9.76	84.49	2,3,4,5,6,7,8,9,10,11,12,13,15,16
11	A restaurant, Melissa, Rachel, and Phoebe are talking.	91.69	167.79	18,19,20,21,23,25,26,27,29,30,31,32,33,34,35,36,37,38,39
12	Monica and Chandler's, Monica is on the couch as Chandler disgustedly enters.	174.75	307.14	41,42,43,44,45,46,47,48,49,51,52,53,54,55,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74
13	Chandler comes out of the bedroom, wearing a ridiculous-looking tux.	307.62	342.82	74,75,76,77,78,79,80
15	The restaurant, continued from earlier.	346.34	407.98	83,84,85,86,87,88,89,90,92,93,94,95,96,97,98,99,102
16	Monica and Chandler's, Monica and Chandler are working on the seating chart as Ross enters carrying his tux around.	412.22	529.84	104,105,106,108,109,110,111,112,113,114,115,117,118,120,121,123,124,125,126,128,129,130,131,132,134
17	Outside the restaurant, Melissa, Phoebe, and Rachel are emerging.	536.48	552.30	135,136,137,139
18	She’s about to get in when…	553.42	660.68	139,141,142,145,146,147,150,152,153,154,155,156,158,160,163,165
19	Suddenly, Phoebe leans in and kisses her on the lips!	667.96	674.93	166,167,169
21	Ralph Lauren, Rachel is hooking Chandler up with another tuxedo.	682.53	711.77	171,172,173,174,175,176,177,178,179,180,181
