scene_id	scene_desc	start	end	shot_ids
1	Monica, Chandler, and Phoebe's, Monica and Phoebe are going through a bunch of pictures as Chandler enters.	2.40	63.32	2,3,4,5,6,7,8,9,10,11,13,14,15,16,17,18,20,21
3	Central Perk, Rachel is siting on the couch as Ross and Chandler enter after playing basketball.	100.90	114.50	49,50
4	They both get dejected and go sit down.	114.50	208.07	50,51,52,53,54,55,57,58,59,60,61,62,63,64,65,66,68,69,70,71,72,73,74,75,76,77,78,79
5	Rachel’s Outer Office, she’s returning from lunch to see Tag not doing his sit-ups.	214.63	234.18	80,81,82,83,84,85,86,87,88,89
6	He gets up to make the copies leaving Rachel alone with his stuff. She notices his sweater in his backpack and holds it up to her nose as Melissa, a coworker, walks up.	255.62	312.83	90,91,93,94,95,96,97,99,100,101,102,103
8	A Portrait Studio, Chandler and Monica are trying to take their engagement picture. Monica has a beautiful smile, while Chandler isn’t.	319.55	356.67	106,108,109,110,111,112,113
9	Rachel’s Office, Joey is knocking on the door holding a hand over a spot on his shirt.	362.59	446.75	116,117,119,120,121,122,123,124,125,126,127,128,129,130,131,134,136,137
10	A Portrait Studio, Chandler and Monica are still trying to get the picture taken.	446.75	475.28	137,138,139,140,142,143,144,145,146
12	Central Perk, Chandler, Monica, and Ross are going over the picture proofs.	481.76	505.09	146,147,148,149,150
13	Phoebe enters with Hums While He Pees also known as Kyle.	510.90	590.11	152,153,154,156,157,158,159,160,161,162,163,164,165,166,167,169,170,174
14	Ross's apartment, Ross is dancing around his living room as Phoebe enters, catching and startling him.	591.72	610.36	175,176,177,178,179,180,181,182
15	Ross opens the door to reveal Whitney standing there.	611.80	675.39	183,184,185,186,187,188,189,190,191,192,193,195,196,197,198,199
