scene_id	scene_desc	start	end	shot_ids
1	Central Perk, Monica, Chandler, Phoebe, and Joey are there. Monica is holding a piece of paper.	5.52	51.48	1,2,3,4,5,6,7,9,10,12,14,15,16,17,18
3	A Street, Chandler and Ross are at a newsstand.	100.58	190.91	48,49,50,51,52,53,54,56,57,58,59,60,61,62,64,65,66,67,69,70,71,72,73
4	A Bridal Shop, Phoebe and Rachel are waiting for Monica who is trying on her wedding dress.	200.49	202.49	74
5	Monica enters from the dressing room wearing her gown.	205.21	218.41	75,76,77
6	Another woman walks up.	219.85	299.29	77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96
7	Another woman walks past Rachel carrying a wedding dress.	299.29	311.69	96,97,98,99
8	A Street, Joey is walking by Kristen who is still moving in.	322.55	383.07	101,102,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121
9	Kleinman’s, a horde of women including Rachel, Phoebe, and Monica are waiting for the store to open.	386.59	421.00	122,123,124,125,126,128,129,130,131
10	A worker comes to open the door and the horde starts to press forward.	421.00	423.96	131,132,133
11	The door opens allowing the horde to charge in, knocking Rachel out of the way and to the ground.	425.32	430.98	134,136
12	Time lapse, inside the store, Monica is frantically looking for her dress.	439.78	482.60	137,138,139,140,141,142,143,144,145,146,147,148,149,150,151
13	Cut to Phoebe in another part of the store.	482.60	488.57	151
14	She hears another signal in another direction.	496.09	511.85	153,154,155
15	She gets to Monica who has the dress balled up in one hand and is sitting on Megan who is sprawled out on the floor.	514.77	517.73	156
16	Central Perk, Chandler and Ross are there.	529.09	632.97	157,158,159,160,161,163,164,165,166,167,168,169,170,171,172,173,175,176,177,178,179,181,182,183
