scene_id	scene_desc	start	end	shot_ids
12	Monica, Chandler, and Phoebe's, Chandler is finished telling everyone what happened.	0.48	39.42	1,2,4,5,6,7,8,9,10
13	The phone rings.	43.02	55.10	12,13,14
14	Central Perk, Chandler, Ross, and Rachel are there.	62.30	186.26	15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,35,36,37,38,40,41,42,43,46,47,48
15	Monica, Chandler, and Phoebe's, Monica is trying out different cookie recipes. Ross and Phoebe are the tasting group.	190.98	213.08	50,51,52,53,54,55
16	They all take a bite.	213.64	245.48	56,57,58,59,60,61,62
17	The Mr. Bowmont, its Joey’s second lesson with Rachel as the resident sailing expert.	253.72	412.60	64,65,66,67,68,69,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102
18	Monica, Chandler, and Phoebe's, the cookie trying period has pasted. Monica, Phoebe, and Ross are reflecting on the day’s events.	416.60	542.39	103,104,105,106,107,109,110,112,113,114,116,118,119,120,121,122,123,124,125,126,127,129,131,132
19	The Gym, Chandler and Mr. Geller are heading for the whirlpool room.	547.59	578.32	132,133,134,135,137,138,139
20	Chandler nods along and they enter the whirlpool room and remove their robes. Only Chandler is lacking a certain item of clothing. You see this is a coed whirlpool, which means swimsuits, and in fact there are two women already there and Chandler didn’t seem to wear his. Needless to say, everyone is shocked, including Chandler.	594.25	596.17	143
22	The Mr. Bowmont, is tied up alongside the pier; Joey and Rachel are relaxing.	608.25	646.47	146,147,148,149,150,151
23	More falls out.	646.47	656.39	151,152,153
