scene_id	scene_desc	start	end	shot_ids
1	Monica and Chandler's, Monica is at the kitchen table and Chandler is in the living room.	3.04	57.25	1,2,3,4,5,6,7,8,9,11,14,15
3	Joey and Rachel's, Chandler is getting help writing his vows from Joey and Ross.	99.39	126.76	43,44,45,46,47,48
4	Monica and Chandler's, Monica has hit a writer’s block as Rachel and Phoebe enter.	129.80	152.94	50,51,52,53,54,55,56
5	Cut to the guys.	155.98	166.62	58,59,60
6	Flashback to when Chandler was introduced to Monica in The One With The Thanksgiving Flashbacks.	167.10	178.20	61,62,63,64,66
7	Cut to the girls.	178.44	186.12	66,67,68
8	Flashback to The One With The Jellyfish, Chandler and Monica are lying on the beach.	186.52	199.20	68,70,71,72,74
9	Cut back to the girls.	199.20	218.08	74,76,77,80
10	Flashback to The One With Phoebe's Uterus, Monica is teaching Chandler how to turn a woman on. They're in Monica and Rachel's apartment and Monica has just drawn a diagram of a woman.	219.52	282.43	81,82,84,85,86,87,88,89,92,93,94,95,96,97,98,99,100,101,102
11	Cut to the guys.	294.65	310.41	106,107,108,109,110
12	This starts a series of flashbacks beginning with Monica and Chandler in the waiting room in The One With the Birth.	314.25	349.95	111,112,113,114,116,117,118,119,120,121,122,123,124
13	Cut to Ross leaping into Chandler’s Hotel room in London in The One With Ross’s Wedding.	353.15	359.15	125,126,127
14	Cut to Chandler opening the door to his and Joey’s apartment to reveal Monica standing there with a turkey on her head in The One With The Thanksgiving Flashbacks.	367.23	392.64	129,130,131,133,134,136,137
15	Monica stops suddenly and turns around slowly.	403.37	423.69	138,139,140,141,142,143,144,145,146
17	Cut to Chandler trying to hint to Monica that he wanted to move in with her in The One After Vegas.	428.07	454.87	149,150,151,152,153
19	He walks dejectedly into his apartment to find it lit with about a thousand candles and Monica standing in the living room.	465.03	466.63	156,157
20	He turns to look at Joey who smiles slyly and closes the door leaving them alone.	477.52	478.24	161
21	Monica gets down on one knee.	485.52	569.31	163,164,165,167,168,169,171,173,175,176
22	The crowd goes wild as he puts the ring on her finger. They hug and kiss this time as an engaged couple.	583.56	591.08	180,181,182,183
25	Central Perk, Phoebe and Rachel are on the couch as Joey and Ross enter.	600.04	639.35	184,185,186,188,189,190,192,193
