scene_id	scene_desc	start	end	shot_ids
1	Monica and Chandler's, Phoebe, Monica, and Rachel are sitting around the kitchen table.	5.68	5.92	2
19	Suddenly a siren goes off behind them.	5.92	58.63	2,3,4,8
21	Las Vegas, we have the typical glamour shots of Vegas and the strip before we arrive at 4 Queens bar, where Chandler and Monica are sitting at a table waiting for the show to start.	61.11	116.21	8,9,10,11,12,13,14,15,16,17,18,19,21,22
22	There’s applause as Helena turns around and it’s Kathleen Turner.	120.87	132.23	23,24,25
23	The Porsche, they have pulled over and are awaiting the cop to come talk to them.	132.23	145.59	25,26,27,28,29,30,31
24	She sits back up as the policeman approaches. She undoes her top button.	149.91	242.41	31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58
25	4 Queens Club, Helena Handbasket is singing.	247.21	314.13	59,60,61,64,65,66,67,69,70,72,73,74,75,76,77,78,79,80
26	He gets up to walk out, but Helena spots and stops him.	315.41	335.49	81,82,85
27	Central Perk, Phoebe is sitting on the couch as Joey enters strutting.	347.97	403.57	87,88,90,91,92,93,94,95,96,98,99,100
29	4 Queens Club, scene continued from earlier.	406.85	554.49	100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,125,126,127,128,130,131,132,133,134,135,136,138,140
30	The Porsche, cars are whizzing by and honking their horns on both sides very quickly as Ross creeps along.	556.25	563.45	140,141
31	Suddenly a siren goes off.	568.49	590.07	143,144,145,146,147
32	The policeman walks up.	593.67	636.94	149,150,151,152,155,156,157,158,160,161,162,163
33	There’s a pause as Ross gets suddenly flirtatious.	646.84	679.20	166,167,168,169,171,172
35	Central Perk, Joey is returning from having removed Rachel’s panties.	685.36	736.57	174,176,177,178,179,180,182,183,184,189
