scene_id	scene_desc	start	end	shot_ids
1	Scene 1: Monica and Chandler's, Monica, Chandler, Ross, and Rachel are sitting around the table.	0.48	6.08	1,2,3
15	Scene 7: Silvercup Studios, Dina is at the craft services table getting some food as Joey walks up.	6.08	47.47	3,4,5,6,7,8
16	Scene 8: Central Perk, Monica and Chandler are sitting on the couch. Ross is sitting on the armchair.	51.95	151.66	9,10,11,12,13,15,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
17	Scene 9: Silvercup Studios, Joey is getting pointers on how to play Jessica Lockhart.	158.22	370.27	32,34,35,36,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,55,56,57,58,59,61,62,65,66
19	Scene 10: Phoebe's apartment, Phoebe and Rachel are waiting for the cute guy to show up for his cell phone. Rachel is putting on perfume by spraying it ahead of her face, and moving into it. Phoebe tries to steal some.	380.83	381.27	67
20	There is a knock on the door.	381.27	388.30	67,68,69
21	Rachel excitedly jumps up and heads for the door.	390.70	401.58	69,70,71,72
22	Phoebe opens the door and Tom, an older gentleman with white hair, enters.	406.06	431.00	74,75,77,78,79,80,81,82
23	They walk into the living room.	433.88	491.24	83,84,85,86,87,88,89,90,91,92,94,95
24	Scene 11: Joey and Rachel's, Cecilia is entering the living room from Joey’s room followed by Joey.	502.28	511.86	98,100,101
25	She laughs as Rachel enters.	515.06	522.10	102,103,104
26	Rachel stops dead in her tracks when she sees whom Joey is with.	522.18	630.96	104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,130,131,132
27	Scene 12: Monica and Chandler's, Rachel, Phoebe, Chandler, and Monica have gathered to hear Ross perform his interpretation of Celebration by Cool and the Gang on the bag pipe.	635.92	656.23	132,133,134,135,137
28	As he prepares to start, he makes several horrible noises that scares Rachel into retreat.	666.31	667.99	140
29	He starts. And well, Celebration was never meant to be played on the bagpipe, so even the best bag pipe players in the world would have trouble with that particular song. So of course, for a beginner like Ross, it sounds absolutely dreadful. The assembled audience minus Phoebe, are horrified. Phoebe, immune to bad music, seems to enjoy it.	686.93	688.53	142
30	Ross resumes playing, this time accompanied by Phoebe screeching out E’s in tune with Ross. While Phoebe is singing along, Rachel is having a very difficult time keeping a straight face. Thankfully, Ross gives up after a little while.	716.03	718.43	150,151
32	Scene 13: Silvercup Studios. The scene where Dina and Fredrick are celebrating Jessica’s horrible accident by drinking champagne as they are shooting the scene.	723.47	834.22	152,153,154,156,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176
