scene_id	scene_desc	start	end	shot_ids
13	Joey and Rachel's, Joey is sitting behind the drums wearing safety goggles, hitting them with his sticks as Rachel watches.	0.08	89.43	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
14	Halloween Adventure, a costume shop, there is a salesman behind the counter, Ross enters.	96.47	139.50	26,27,28,29,30,31,32,33,34
15	Monica, Chandler, and Phoebe's, Monica has just opened the door for Ross who is costumed as an Armadillo. Ben is standing next to her.	140.94	196.61	35,36,37,38,39,40,42,43,44
16	Monica picks up the bag, while Ross closes the door and hits Monica with his tail. They walk into the living room, and Monica empties the bag.	212.93	252.04	46,47,48,49,50,51,52,53
17	Monica and Ben sit down on the couch.	256.12	335.18	54,55,56,57,58,59,60,61,62,63,65,66,67,69,70,72
18	They walk to the kitchen; everyone is lowering their voices	337.74	368.84	72,73,74,75,76,77,79,80
19	Ross turns around and walks back to Ben.	370.12	443.51	80,81,82,83,84,85,86,87,88,89,91,92,93,94,95,96,97,98
20	"Ross mouths to Chandler, ""Thank you,"" and he mouths, ""You’re welcome,"" back."	444.71	456.14	99,100
21	Joey enters in a Superman-costume	457.18	458.46	101
22	Phoebe and Rachel's, they are entering to check out the newly refurbished apartment.	468.54	606.25	104,105,106,107,108,109,110,111,112,113,114,115,116,117,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136
23	Monica, Chandler, and Phoebe's, Santa (Chandler), Superman (Joey), Ben, and Monica are listening to the Holiday Armadillo (Ross) finish telling the story of Hanukkah.	609.05	638.31	136,137,138,139,140,141,142
24	Monica kisses Chandler	641.38	683.42	144,145,146,149,151,153
25	They both go over to light the candles.	683.42	695.39	153,154
27	Joey and Rachel's, Rachel is closing the door on the tarantula cage.	696.03	734.75	154,155,156,157,164
