scene_id	scene_desc	start	end	shot_ids
1	Joey and Rachel's, Joey is eating breakfast as Rachel enters having just woken up.	0.16	12.04	1,3
13	The Library, Ross enters and heads to the desk to talk to the male librarian on duty.	12.04	25.28	3,4,5,6
14	Joey and Rachel's, Rachel and Phoebe are doing dishes as Joey enters.	28.88	80.53	6,7,8,9,10,11,12,13,14,15
15	A Restaurant, Monica and Chandler are on their date with Janice and Clark, however Clark is a no show and Janice is crying the Mississippi River about it.	81.41	152.94	15,16,17,18,19,20,21,22,23,24,25,26,28
16	Central Perk, Joey is entering and arguing baseball with Erin. Phoebe and Rachel are already there.	156.54	267.58	29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54
17	The library’s Paleontology section, Ross is patrolling as a couple walks up.	274.86	364.01	55,56,58,59,60,61,62,63,64,65,67,68,70,71,72
18	Time Lapse, Ross and the woman are now in a state of partial undress and are standing in front of the head librarian with two security guards watching them.	372.57	376.17	75
19	Joey and Rachel's, Phoebe and Rachel are watching TV as Joey enters.	383.13	488.81	76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,99,100
20	Monica, Chandler, and Phoebe's, Chandler and Monica are sitting at the kitchen table and are still trying to decide what to do about Janice.	492.81	496.76	101,102
21	There’s a knock on the door and Janice enters.	500.68	625.37	104,105,106,107,108,110,111,112,113,114,115,117,118,119,120,121,122,123,124,125,127,128,129,130,131,132,133,136
22	And she does the laugh.	625.37	637.46	136,138
23	Chandler does the same nasal sound to Chandler.	642.26	719.30	139,140,141,143,144,145,146,147,148,149,150,151,152,154,157
25	The library’s Paleontology section, Ross is on patrol and stops a security guard through the stack of books.	719.30	725.34	157,158
26	Ross resumes his patrol when his best friend and sister walk up and start to take off their coats, but they stop when they see him.	735.74	737.58	162,163
