scene_id	scene_desc	start	end	shot_ids
22	Monica, Chandler, and Phoebe's, Monica is in the living room and Phoebe is in her room.	0.24	41.91	2,3,4,5,6,7,8,9,10
23	Monica, Chandler, and Phoebe's, continued from before the commercial break. Monica is walking into the apartment followed by Ross and Rachel.	47.35	109.67	12,13,14,15,17,18,19,20,21,22,23,24,25,26,27,28
24	Chandler and Joey enter and overhear that.	109.75	223.45	28,29,30,31,32,34,35,36,37,38,39,40,42,43,44,45,46,47,48,50,51,52,53,54,55,56,57,59,60
25	Time lapse, Phoebe is playing the guitar for Joey.	223.45	256.01	60,61,62,63,64,65,66,67
26	Rachel’s bedroom, she’s pacing as Ross knocks on her door and opens it a little to stick his hands in.	262.17	299.32	69,70,71,72,73,74,75,76,77,78,79
27	Monica and Chandler’s bedroom, they are both getting undressed.	302.12	336.93	81,82,83,84,85,86,87,88
28	They start making out and both start to feel something growing below the belt line.	343.98	354.38	90,91,93
29	There is a knock on the door.	354.38	374.27	93,94,95,96,97,98,99
30	Cut to the living room, Joey is eating a sandwich.	376.99	407.80	101,102,103,104,105,106,108,110
31	Cut back to Monica and Chandler’s room, they are making out again as there’s another knock on the door.	410.76	413.24	112,113
32	Monica opens the door to Ross and Rachel.	418.12	438.88	115,116,117,118,119,120,121
33	Rachel ignores him and follows Monica into the kitchen.	440.88	465.90	122,123,124,125,126,127,128,130
34	Exits.	466.30	544.37	130,133,134,135,136,137,138,139,141,142,143,144,145,146,147,148
35	Ross tries to dismiss it by making that sound, but decides to go for it and follows Rachel.	555.01	559.57	151,152,153
36	Cut to Rachel’s bedroom.	563.68	570.56	155,157,158,159
37	There’s a knock on the door.	573.20	638.27	159,160,161,162,163,166,167,168,169,170,171,172,173,174,176
38	Ross looks at Chandler.	638.27	673.16	176,177,178,179,180,181,182,183
40	Monica, Chandler, and Phoebe's, Phoebe is singing outside Monica and Chandler’s door.	690.97	735.75	185,186,187,188,189,190,192,194,197
