scene_id	scene_desc	start	end	shot_ids
1	Monica and Chandler's, Phoebe, Monica, and Rachel are sitting around the kitchen table.	1.44	12.40	1,2,3,4,5
2	Ross Enters	15.60	136.92	8,9,10,11,12,13,14,15,17,19,20,21,22,23,24,26,27,28,29,30,31,59,60
4	Central Perk, Rachel is there as Ross enters with his all his hair sticking straight up.	136.92	145.28	60,61,62,63
5	Rachel laughs.	145.28	157.53	63,64,65
6	A woman walks by and smiles at Ross’s hair.	161.77	182.87	67,68,69,70,71,72,73,74,75
7	He goes to the bathroom and after he leaves Rachel goes through his coat and grabs the keys along with a $20 bill. The woman from before watches her do this.	200.07	200.79	80
8	Monica and Chandler's, Monica and Phoebe are counting the invitations as Chandler exits from the bathroom.	205.43	276.62	82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102
9	A Street, Rachel is throwing her coat into the Porsche and getting in.	281.82	285.82	105
10	Suddenly from out of nowhere Ross dives onto the hood.	289.02	310.89	108,109,110,112,113,114,115,116
11	Transcriber’s Note: She puts the key into the ignition, which is on the left side of the steering wheel. Does anyone know why that is? It’s a tradition left over from Porsche’s racing history. The world’s greatest endurance race is the 24 Hours of LeMans. Which is in France and runs for 24 hours straight from noon on Saturday through the dark of night and finishes at noon on Sunday.  In the 60s LeMans had a unique start where the drivers would actually start the race outside of the car and across the track. At the start of the race, the drivers would run across the track, get in the car, buckle up, start the car, and drive off. Porsche wanted to reduce the amount of time that took. Since all cars to that point had the ignition switches on the right side of the steering wheel, that required the drivers to use their right hand to grab the seat-belts, put the car in gear and start it. The driver’s left hand did nothing. Porsche in order to save a few seconds in a 24-hour race; moved the ignition switches to the left side of the steering wheel so that the driver could start the car with his left hand while grabbing the seat-belts with his right hand. That’s why every Porsche car built since then has the ignition on the left side of the steering wheel.	311.53	343.03	116,118,119,120,121,122,123,124,125,126
13	Central Perk, Joey and Phoebe are on the couch as a man enters.	349.27	396.40	126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142
14	Monica and Chandler's, Monica is entering from the bedroom carrying two bags of luggage.	396.72	534.42	142,146,147,148,149,150,151,152,153,154,155,156,158,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,176
15	Central Perk, Phoebe is there as Joey enters.	534.66	617.96	176,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,195,196
16	Gunter brings Joey a cup of coffee	622.16	626.84	198,199
17	As Joey leans over to get his coffee off the table, Phoebe tries to see his underwear.	626.84	627.76	199
18	The Porsche, Rachel is driving along a highway and Ross has finally moved to the death seat and is terrified.	636.96	689.38	200,201,202,203,204,205,206,207,208
