scene_id	onset	block_distance	depth	is_peak	w	tau_depth	min_spacing
1	9.04	0.7269970178604126	0.4805002212524414	False	1	0.5	30.0
1	10.0	0.6540751457214355		False	1	0.5	30.0
1	11.4	0.2464967966079712		False	1	0.5	30.0
1	12.8	0.7053370475769043		False	1	0.5	30.0
1	14.96	0.8772577047348022	0.9379317760467529	True	1	0.5	30.0
1	18.92	0.5700868368148804		False	1	0.5	30.0
1	19.84	0.8784615993499756	0.3083747625350952	False	1	0.5	30.0
2	26.24	0.8634830117225647	0.43391990661621094	False	1	0.5	30.0
2	28.18	0.42956310510635376		False	1	0.5	30.0
2	30.02	0.751766562461853	0.4427186846733093	False	1	0.5	30.0
2	33.14	0.631251335144043		False	1	0.5	30.0
4	62.17	0.8817246556282043		False	1	0.5	30.0
4	68.01	0.9754574298858643	0.8413382172584534	False	1	0.5	30.0
4	75.81	0.7880797386169434		False	1	0.5	30.0
4	76.81	0.7114660739898682		False	1	0.5	30.0
4	81.85	0.4546935558319092		False	1	0.5	30.0
4	83.05	0.2278519868850708		False	1	0.5	30.0
4	87.04	0.9538325667381287	1.3316744565963745	True	1	0.5	30.0
4	90.88	0.7274880409240723		False	1	0.5	30.0
4	92.12	0.548088550567627		False	1	0.5	30.0
4	95.36	0.5236678123474121		False	1	0.5	30.0
4	99.72	0.348138689994812		False	1	0.5	30.0
4	102.24	0.9162607192993164	0.6858189702033997	False	1	0.5	30.0
4	102.8	0.7985637784004211		False	1	0.5	30.0
4	106.16	0.8232027292251587		False	1	0.5	30.0
4	114.08	0.8562014102935791	0.5332834720611572	False	1	0.5	30.0
4	117.22	0.38055557012557983		False	1	0.5	30.0
4	123.34	0.9685361385345459	0.5879805684089661	True	1	0.5	30.0
6	139.66	0.6555893421173096		False	1	0.5	30.0
6	140.38	0.6992334127426147		False	1	0.5	30.0
6	141.06	0.7317662239074707	0.39408183097839355	False	1	0.5	30.0
6	142.3	0.4138612747192383		False	1	0.5	30.0
6	143.68	0.8355592489242554	0.5161262154579163	False	1	0.5	30.0
6	152.32	0.7411310076713562		False	1	0.5	30.0
6	153.52	0.7496552467346191	0.10669273138046265	False	1	0.5	30.0
6	154.16	0.6514867544174194		False	1	0.5	30.0
