scene_id	onset	block_distance	depth	is_peak	w	tau_depth	min_spacing
17	1.52	0.9376586079597473	0.09550607204437256	False	1	0.5	30.0
17	7.12	0.8421525359153748		False	1	0.5	30.0
17	14.48	0.9008168578147888	0.33654189109802246	False	1	0.5	30.0
17	16.399	0.6229392886161804		False	1	0.5	30.0
17	24.96	0.8373066186904907	0.4244968295097351	False	1	0.5	30.0
17	27.6	0.6271771192550659		False	1	0.5	30.0
17	31.12	0.8842154145240784		False	1	0.5	30.0
17	32.88	0.9555569291114807	1.1704837679862976	True	1	0.5	30.0
17	38.16	0.6829941868782043		False	1	0.5	30.0
17	44.24	0.1134529709815979		False	1	0.5	30.0
17	46.24	0.5949582457542419		False	1	0.5	30.0
17	56.0	0.6267732977867126		False	1	0.5	30.0
17	57.41	0.7173426151275635		False	1	0.5	30.0
17	58.93	0.7517282962799072		False	1	0.5	30.0
17	62.85	0.818432629108429	0.777698814868927	False	1	0.5	30.0
17	67.73	0.745713472366333		False	1	0.5	30.0
17	69.01	0.7823086380958557		False	1	0.5	30.0
17	72.29	0.8347218036651611	0.15232062339782715	False	1	0.5	30.0
17	73.25	0.7714095115661621		False	1	0.5	30.0
17	77.33	0.8391088843345642	0.267059326171875	False	1	0.5	30.0
17	77.89	0.6397489309310913		False	1	0.5	30.0
17	80.61	0.7808536291122437	0.14455550909042358	False	1	0.5	30.0
17	81.73	0.7774028182029724		False	1	0.5	30.0
17	82.29	0.9453772306442261	0.37004798650741577	False	1	0.5	30.0
17	83.89	0.7867717742919922		False	1	0.5	30.0
17	87.64	0.743303656578064		False	1	0.5	30.0
17	89.56	0.7547264099121094	0.25811803340911865	False	1	0.5	30.0
17	91.36	0.5080311298370361		False	1	0.5	30.0
17	93.32	0.9635072350502014	0.7668461799621582	True	1	0.5	30.0
17	96.8	0.7976225018501282		False	1	0.5	30.0
17	99.32	0.6521371603012085		False	1	0.5	30.0
17	101.24	0.7166570425033569	0.5980618596076965	False	1	0.5	30.0
17	104.6	0.5920990705490112		False	1	0.5	30.0
17	107.88	0.2155301570892334		False	1	0.5	30.0
17	110.28	0.18311506509780884		False	1	0.5	30.0
18	127.98	0.7774780988693237		False	1	0.5	30.0
18	128.78	0.8331183195114136	0.24785470962524414	False	1	0.5	30.0
18	129.98	0.6409038305282593		False	1	0.5	30.0
18	134.62	0.8174286484718323		False	1	0.5	30.0
18	138.54	0.8495111465454102		False	1	0.5	30.0
18	142.97	0.9070870280265808	0.91167151927948	False	1	0.5	30.0
18	145.29	0.8712986707687378		False	1	0.5	30.0
18	147.29	0.26159870624542236		False	1	0.5	30.0
18	152.57	0.8939278721809387	1.1596891283988953	True	1	0.5	30.0
18	154.49	0.7463361024856567		False	1	0.5	30.0
18	155.57	0.6455960273742676		False	1	0.5	30.0
18	159.13	0.4266321659088135		False	1	0.5	30.0
18	162.85	0.3665679097175598		False	1	0.5	30.0
18	164.49	0.4531530737876892		False	1	0.5	30.0
18	168.89	0.8622789978981018	0.9052130579948425	False	1	0.5	30.0
18	171.56	0.45277702808380127		False	1	0.5	30.0
18	172.68	0.7147994637489319	0.3178563117980957	False	1	0.5	30.0
18	174.76	0.6589655876159668		False	1	0.5	30.0
18	176.68	0.8668839335441589	0.3158368468284607	False	1	0.5	30.0
18	177.16	0.7912920713424683		False	1	0.5	30.0
18	178.12	0.7589654326438904		False	1	0.5	30.0
18	181.72	0.8823539614677429	0.36587220430374146	False	1	0.5	30.0
18	182.68	0.639870285987854		False	1	0.5	30.0
18	183.12	0.7963124513626099	0.38290709257125854	False	1	0.5	30.0
18	188.28	0.5698475241661072		False	1	0.5	30.0
18	191.16	0.5707160234451294		False	1	0.5	30.0
18	194.52	0.8206875920295715		False	1	0.5	30.0
18	195.56	0.840633749961853	0.32880866527557373	False	1	0.5	30.0
18	197.52	0.7851605415344238		False	1	0.5	30.0
18	197.84	0.7826113104820251		False	1	0.5	30.0
18	205.93	0.8631100654602051	0.7588387727737427	True	1	0.5	30.0
18	209.85	0.811426043510437		False	1	0.5	30.0
18	210.29	0.753149151802063		False	1	0.5	30.0
18	211.21	0.724770188331604		False	1	0.5	30.0
18	212.65	0.6226738095283508		False	1	0.5	30.0
18	214.85	0.18477004766464233		False	1	0.5	30.0
18	217.53	0.6808521151542664	0.5910705924034119	False	1	0.5	30.0
18	220.57	0.6770710349082947		False	1	0.5	30.0
18	221.53	0.5858635902404785		False	1	0.5	30.0
18	225.93	0.7266839742660522	0.16272664070129395	False	1	0.5	30.0
18	228.62	0.704777717590332		False	1	0.5	30.0
18	229.5	0.7548295259475708	0.17935550212860107	False	1	0.5	30.0
18	231.06	0.6255258321762085		False	1	0.5	30.0
18	232.46	0.8121487498283386	0.7342856526374817	False	1	0.5	30.0
18	236.22	0.26448601484298706		False	1	0.5	30.0
18	237.74	0.8042736649513245	1.0700101852416992	True	1	0.5	30.0
18	239.5	0.27405112981796265		False	1	0.5	30.0
18	239.82	0.5108402967453003		False	1	0.5	30.0
18	241.02	0.7871949672698975	0.5131438374519348	False	1	0.5	30.0
19	253.66	0.7388461828231812		False	1	0.5	30.0
19	255.18	0.8431069850921631		False	1	0.5	30.0
19	261.26	0.9688093066215515	0.7513178586959839	True	1	0.5	30.0
19	264.22	0.7317863702774048		False	1	0.5	30.0
19	266.38	0.494232714176178		False	1	0.5	30.0
19	269.66	0.447454571723938		False	1	0.5	30.0
20	279.02	0.6959806680679321	0.1506427526473999	False	1	0.5	30.0
20	282.3	0.5453379154205322		False	1	0.5	30.0
20	287.08	0.8369851112365723		False	1	0.5	30.0
20	288.64	0.8574175834655762	0.816207230091095	True	1	0.5	30.0
20	289.44	0.35329002141952515		False	1	0.5	30.0
21	296.28	0.4026775360107422		False	1	0.5	30.0
21	296.92	0.7533326745033264	0.8940677046775818	False	1	0.5	30.0
21	298.2	0.20992010831832886		False	1	0.5	30.0
21	298.92	0.9042361378669739	0.8799734711647034	False	1	0.5	30.0
21	300.839	0.7185786962509155		False	1	0.5	30.0
21	303.48	0.8591246604919434		False	1	0.5	30.0
21	307.56	0.9048012495040894	0.8031777739524841	False	1	0.5	30.0
21	310.93	0.8394025564193726		False	1	0.5	30.0
21	313.01	0.4974231719970703		False	1	0.5	30.0
21	316.45	0.28784602880477905		False	1	0.5	30.0
21	318.85	0.9407371878623962	1.4647578597068787	True	1	0.5	30.0
21	319.73	0.7917088866233826		False	1	0.5	30.0
21	322.13	0.12887048721313477		False	1	0.5	30.0
21	327.33	0.20878076553344727		False	1	0.5	30.0
