scene_id	sentence_id	start	end	utterance	speaker	speaker_confidence	speaker_method	alignment_score	row_type	filled_from_missing	matched_to_ct	scene_speaker_set	prev_speaker_scene	next_speaker_scene	review_flag	review_reason	notes	utterance_ct	speaker_ct	speaker_original	visual_presence	visual_presence_source	visual_presence_chars	speaker_visual_presence	speaker_visual_ratio	visual_presence_note	annotation_confidence	annotation_review_reason
1	1	0.24	1.84	Helping your career, huh?	Ross	high	community_transcript_match	1.0	dialogue	False	True	Ross			False		Speaker agrees with available community-transcript mapping.	this is helping your career huh	Ross	Ross	present	char_tracker_stage05	joey|ross	present	1.0		high	
20	2	1.84	5.52	I thought you wanted to be an actor, not the creator of Crazy Lawsuit Game.	Ross	high	community_transcript_match	1.0	dialogue	False	True	Ross | Joey		Joey	False		Speaker agrees with available community-transcript mapping.	This is helping your career?! Huh? I thought you wanted to be an actor not the creator of crazy lawsuit game!	Ross	Ross	present	char_tracker_stage05	joey|ross	present	1.0		high	
20	3	6.64	7.12	You're right.	Joey	high	qa_review_resolved_ct_support	1.0	dialogue	False	True	Ross | Joey	Ross	Joey	True	speaker_offscreen	Speaker agrees with available community-transcript mapping. | QA resolved prior review with community-transcript support.	you're right	Joey	Joey	present	char_tracker_stage05	ross	absent	0.0		low	speaker_offscreen
20	4	7.12	7.52	You're right.	Joey	high	qa_review_resolved_bridge	1.0	dialogue	False	True	Ross | Joey	Joey	Joey	True	speaker_offscreen	Speaker agrees with available community-transcript mapping. | QA resolved prior review by same-speaker bridge.	you're right you're right	Joey	Joey	present	char_tracker_stage05	ross	absent	0.0		low	speaker_offscreen
20	5	7.52	9.12	I'll get back to work.	Joey	high	qa_review_resolved_ct_support	1.0	dialogue	False	True	Ross | Joey	Joey	Ross	True	speaker_offscreen	Speaker agrees with available community-transcript mapping. | QA resolved prior review with community-transcript support.	You're right, you're right, I'll get back to work.	Joey	Joey	present	char_tracker_stage05	ross	absent	0.0		low	speaker_offscreen
20	6	9.28	10.36	And shame on you.	Ross	high	community_transcript_match	1.0	dialogue	False	True	Ross | Joey	Joey	Ross	False		Speaker agrees with available community-transcript mapping.	And shame on you	Ross	Ross	present	char_tracker_stage05	ross	present	0.5		high	
20	7	10.36	11.32	You should know better.	Ross	high	qa_review_resolved_bridge	1.0	dialogue	False	True	Ross | Joey	Ross	Ross	True	speaker_no_face	Speaker agrees with available community-transcript mapping. | QA resolved prior review by same-speaker bridge.	(To Chandler) And shame on you! You should know better, Joey needs to work. (To Joey) Now come on!	Ross	Ross	absent	char_tracker_stage05		absent	0.0		medium	speaker_no_face
20	8	11.32	12.56	Joey needs to work.	Ross	high	qa_review_resolved_bridge	1.0	dialogue	False	True	Ross | Joey	Ross	Ross	True	speaker_no_face	Speaker agrees with available community-transcript mapping. | QA resolved prior review by same-speaker bridge.	and shame on you joey needs to work now come on	Ross	Ross	absent	char_tracker_stage05		absent	0.0		medium	speaker_no_face
20	9	13.04	13.84	Now, come on.	Ross	high	qa_review_resolved_ct_support	1.0	dialogue	False	True	Ross | Joey	Ross	Joey	True	speaker_offscreen	Speaker agrees with available community-transcript mapping. | QA resolved prior review with community-transcript support.	and shame on you now come on	Ross	Ross	present	char_tracker_stage05	joey	absent	0.0		low	speaker_offscreen
20	10	14.64	15.12	Hey.	Joey	high	community_transcript_match	1.0	dialogue	False	True	Ross | Joey	Ross	Joey	False		Speaker agrees with available community-transcript mapping.	Hey!	Joey	Joey	present	char_tracker_stage05	joey	present	1.0		high	
20	11	15.28	16.0	Nah, nah.	Joey	medium	scene_context_inference	0.68	dialogue	True	False	Ross | Joey	Joey		True	scene_end_short_utterance	Filled from previous same-scene context.				present	char_tracker_stage05	joey	present			medium	
21	12	16.24	18.56	You can have this back when the five pages are done.	Ross	high	qa_review_resolved_ct_support	1.0	dialogue	False	True	Ross		Ross	True	speaker_offscreen	Speaker agrees with available community-transcript mapping. | QA resolved prior review with community-transcript support.	No! Ah-ah-ah-ah-ah! You can have this back when the five pages are done! (After Joey walks past, Ross throws the ball down in pain.) Ahh! (Chandler shows him the burn spots on his oven mitts.)	Ross	Ross	present	char_tracker_stage05	joey	absent	0.3333		low	speaker_offscreen
