scene_id	start	end	duration	n_nodes	n_edges	density	n_components	n_interaction_edges	interaction_density	interaction_entropy
1	18.96	35.86	16.9	4	6	1.0	1	3	0.5	2.0180325267007597
2	37.06	55.3	18.239999999999995	3	3	1.0	1	2	0.6666666666666666	1.2183289443300063
3	55.3	98.25	42.95	3	3	1.0	1	2	0.6666666666666666	1.1653028640283802
4	103.69	205.58	101.89000000000001	5	10	1.0	1	9	0.9	2.6868968234076553
5	205.58	213.18	7.599999999999994	2	1	1.0	1	1	1.0	-0.0
6	218.76	251.28	32.52000000000001	5	10	1.0	1	7	0.7	2.7862060344114488
7	260.72	363.91	103.19	4	6	1.0	1	6	1.0	2.344858093202793
8	368.31	390.22	21.910000000000025	3	3	1.0	1	3	1.0	1.3197610417209003
9	390.86	449.65	58.789999999999964	3	3	1.0	1	3	1.0	1.1872209725919654
10	449.81	501.41	51.60000000000002	4	6	1.0	1	5	0.8333333333333334	1.942789253504935
11	503.41	545.39	41.97999999999996	7	21	1.0	1	12	0.5714285714285714	3.424927330320053
12	547.63	577.21	29.58000000000004	5	10	1.0	1	6	0.6	2.723347153139346
13	582.65	641.49	58.84000000000003	6	15	1.0	1	10	0.6666666666666666	3.136743616151774
14	651.31	680.81	29.5	1	0	0.0	1	0	0.0	0.0
15	684.49	697.29	12.799999999999955	1	0	0.0	1	0	0.0	0.0
16	697.61	718.56	20.949999999999932	2	1	1.0	1	1	1.0	-0.0
17	721.44	755.73	34.289999999999964	3	3	1.0	1	3	1.0	1.4087199983100622
18	756.29	833.01	76.72000000000003	3	3	1.0	1	3	1.0	0.7314665561015323
19	836.05	874.42	38.370000000000005	3	3	1.0	1	3	1.0	1.5026471912150803
