scene_id	start	end	duration	n_nodes	n_edges	density	n_components	n_interaction_edges	interaction_density	interaction_entropy
1	3.2	32.61	29.41	2	1	1.0	1	1	1.0	-0.0
3	32.61	94.21	61.599999999999994	3	3	1.0	1	2	0.6666666666666666	0.6279035918818303
4	94.29	187.65	93.36	2	1	1.0	1	1	1.0	-0.0
5	187.65	251.56	63.91	7	21	1.0	1	17	0.8095238095238095	3.9224724536347964
6	258.28	324.76	66.48000000000002	3	3	1.0	1	3	1.0	1.5308001857067284
7	324.76	388.89	64.13	1	0	0.0	1	0	0.0	0.0
8	390.57	468.32	77.75	6	15	1.0	1	10	0.6666666666666666	2.9989986456240314
9	469.44	470.56	1.1200000000000045	1	0	0.0	1	0	0.0	0.0
10	470.64	503.02	32.379999999999995	3	3	1.0	1	3	1.0	1.3945953297450229
11	504.7	601.77	97.07	2	1	1.0	1	1	1.0	-0.0
13	601.77	664.34	62.57000000000005	3	3	1.0	1	3	1.0	0.7761415663696137
14	664.34	676.74	12.399999999999977	3	3	1.0	1	2	0.6666666666666666	1.0324535316834733
15	677.62	679.46	1.8400000000000318	1	0	0.0	1	0	0.0	0.0
