scene_id	start	end	character	degree	betweenness	eigenvector
1	7.28	74.04	Rachel	0.5	0.0	0.7071067811865475
1	7.28	74.04	Terry	0.5	0.0	0.7071067811865475
3	74.04	91.56	Rachel	0.0	0.0	0.0
4	92.44	111.78	Monica	0.5	0.0	0.7071067811865476
4	92.44	111.78	Ross	0.5	0.0	0.7071067811865476
5	117.14	157.68	Chandler	0.3580635920939559	0.3333333333333333	0.648067513739016
5	117.14	157.68	Joey	0.3032256690950475	0.3333333333333333	0.5853734796781048
5	117.14	157.68	Monica	0.1048390842862341	0.0	0.1960446996190436
5	117.14	157.68	Phoebe	0.2338716545247625	0.0	0.44599648280783183
6	163.98	236.05	Chandler	0.11915433256896671	0.0	0.25697800131363224
6	163.98	236.05	Joey	0.06792840610851866	0.0	0.18914649868077368
6	163.98	236.05	Monica	0.3240526931896538	0.7000000000000001	0.6171479874573915
6	163.98	236.05	Phoebe	0.1859682600770781	0.0	0.4886044733211321
6	163.98	236.05	Rachel	0.12360823805476713	0.0	0.26173206734297616
6	163.98	236.05	Ross	0.1792880700010156	0.0	0.4583407728207223
7	245.89	351.5	Ross	0.5	0.0	0.7071067811865475
7	245.89	351.5	Susan	0.5	0.0	0.7071067811865475
8	363.2	399.58	Chandler	0.3221159393533797	0.6666666666666666	0.5923774645630233
8	363.2	399.58	Monica	0.17788406064662038	0.0	0.3861203691569301
8	363.2	399.58	Phoebe	0.3221159393533797	0.6666666666666666	0.5923774645630233
8	363.2	399.58	Ross	0.17788406064662038	0.0	0.3861203691569302
9	399.9	430.74	Monica	0.5	0.0	0.7071067811865476
9	399.9	430.74	Rachel	0.5	0.0	0.7071067811865476
10	431.38	501.99	Chandler	0.16666611570247933	0.6000000000000001	0.4203883901157762
10	431.38	501.99	Joey	0.08126776859504131	0.0	0.21442914849360276
10	431.38	501.99	Monica	0.20936694214876034	0.4	0.5469633111132093
10	431.38	501.99	Phoebe	0.11570247933884298	0.0	0.13543234494304449
10	431.38	501.99	Rachel	0.27548264462809924	0.6000000000000001	0.651871841046872
10	431.38	501.99	Ross	0.15151404958677686	0.4	0.18667099619822808
11	517.35	556.03	Girl	0.5	0.0	0.7071067811865475
11	517.35	556.03	Joey	0.5	0.0	0.7071067811865475
12	566.57	583.69	Girl	0.5	0.0	0.7071067811865475
12	566.57	583.69	Joey	0.5	0.0	0.7071067811865475
14	627.17	634.37	Joey	0.25	0.0	0.4769299622539831
14	627.17	634.37	Phoebe	0.29310630198204163	0.0	0.5525639746155653
14	627.17	634.37	Rachel	0.4568936980179584	1.0	0.6835282474495573
15	653.79	662.83	Chandler	0.5	0.0	0.7071067811865475
15	653.79	662.83	Joey	0.5	0.0	0.7071067811865475
16	672.35	689.09	Monica	0.5	0.0	0.7071067811865476
16	672.35	689.09	Ross	0.5	0.0	0.7071067811865476
