scene_id	start	end	duration	n_nodes	n_edges	density	n_components	n_interaction_edges	interaction_density	interaction_entropy
1	0.16	47.24	47.080000000000005	1	0	0.0	1	0	0.0	0.0
19	47.24	133.25	86.00999999999999	5	10	1.0	1	9	0.9	1.7146857281479368
20	135.33	156.11	20.78	2	1	1.0	1	1	1.0	-0.0
21	159.07	216.79	57.72	4	6	1.0	1	4	0.6666666666666666	1.8747870891824325
24	224.08	268.37	44.28999999999999	6	15	1.0	1	10	0.6666666666666666	3.2406437970234547
25	273.0	425.71	152.70999999999998	5	10	1.0	1	8	0.8	2.5654159809405557
27	439.0	473.17	34.170000000000016	2	1	1.0	1	1	1.0	-0.0
28	477.17	522.89	45.71999999999997	4	6	1.0	1	5	0.8333333333333334	1.8593698606123328
29	528.01	566.01	38.0	4	6	1.0	1	3	0.5	1.7634137153578793
30	566.01	600.79	34.77999999999997	3	3	1.0	1	3	1.0	1.1652895014889033
31	604.87	659.82	54.950000000000045	4	6	1.0	1	6	1.0	2.3583250304375287
32	660.38	673.98	13.600000000000023	1	0	0.0	1	0	0.0	0.0
33	675.34	697.53	22.18999999999994	3	3	1.0	1	3	1.0	1.4739534480229157
34	710.02	793.69	83.67000000000007	2	1	1.0	1	1	1.0	-0.0
35	793.69	798.69	5.0	2	1	1.0	1	1	1.0	-0.0
37	808.29	862.91	54.620000000000005	8	28	1.0	1	16	0.5714285714285714	3.841721335720934
