scene_id	start	end	duration	n_nodes	n_edges	density	n_components	n_interaction_edges	interaction_density	interaction_entropy
1	2.64	64.3	61.66	4	6	1.0	1	6	1.0	2.074691827350785
2	64.3	65.86	1.5600000000000023	1	0	0.0	1	0	0.0	0.0
4	75.86	143.5	67.64	7	21	1.0	1	11	0.5238095238095238	3.398119330714486
5	157.5	203.76	46.25999999999999	3	3	1.0	1	2	0.6666666666666666	1.07340959384246
6	205.92	222.8	16.880000000000024	2	1	1.0	1	1	1.0	-0.0
7	223.08	259.31	36.22999999999999	2	1	1.0	1	1	1.0	-0.0
8	259.31	350.06	90.75	3	3	1.0	1	3	1.0	1.5548580891086727
9	362.12	398.75	36.629999999999995	4	6	1.0	1	5	0.8333333333333334	2.041782763046625
10	402.27	412.19	9.920000000000016	2	1	1.0	1	1	1.0	-0.0
11	418.6	465.09	46.48999999999995	3	3	1.0	1	2	0.6666666666666666	0.9618113005585144
12	465.96	527.82	61.86000000000007	2	1	1.0	1	1	1.0	-0.0
13	547.02	550.22	3.2000000000000455	1	0	0.0	1	0	0.0	0.0
14	558.76	576.44	17.680000000000064	3	3	1.0	1	3	1.0	1.3000788792839266
15	577.4	579.0	1.6000000000000227	1	0	0.0	1	0	0.0	0.0
16	579.0	590.66	11.659999999999968	3	3	1.0	1	3	1.0	1.5765873096724596
17	592.98	603.3	10.319999999999936	3	3	1.0	1	3	1.0	1.4459104339436073
18	603.86	618.62	14.759999999999991	4	6	1.0	1	6	1.0	2.343100077038784
19	621.34	631.979	10.63900000000001	2	1	1.0	1	1	1.0	-0.0
21	634.3	669.67	35.370000000000005	2	1	1.0	1	1	1.0	-0.0
22	678.32	681.92	3.599999999999909	2	1	1.0	1	1	1.0	-0.0
23	692.72	715.0	22.279999999999973	2	1	1.0	1	1	1.0	-0.0
24	716.36	724.37	8.009999999999991	1	0	0.0	1	0	0.0	0.0
