scene_id	start	end	duration	n_nodes	n_edges	density	n_components	n_interaction_edges	interaction_density	interaction_entropy
1	2.0	42.7	40.7	6	15	1.0	1	7	0.4666666666666667	3.1741844962300414
2	49.9	51.66	1.759999999999998	1	0	0.0	1	0	0.0	0.0
4	65.09	179.46	114.37	6	15	1.0	1	13	0.8666666666666667	3.541205992695377
5	183.14	187.78	4.640000000000015	3	3	1.0	1	3	1.0	1.4185644431995963
6	188.1	231.11	43.01000000000002	5	10	1.0	1	6	0.6	2.720451881022311
7	231.11	283.47	52.360000000000014	2	1	1.0	1	1	1.0	-0.0
8	287.15	333.83	46.68000000000001	2	1	1.0	1	1	1.0	-0.0
9	333.83	411.97	78.14000000000004	3	3	1.0	1	2	0.6666666666666666	0.6038121263191998
10	411.97	483.42	71.44999999999999	2	1	1.0	1	1	1.0	-0.0
11	488.7	506.22	17.52000000000004	2	1	1.0	1	1	1.0	-0.0
12	506.22	517.27	11.049999999999955	3	3	1.0	1	3	1.0	1.356467233432885
13	517.75	528.87	11.120000000000005	2	1	1.0	1	1	1.0	-0.0
14	531.59	568.67	37.07999999999993	3	3	1.0	1	3	1.0	1.2464062130289397
15	569.15	591.8	22.649999999999977	2	1	1.0	1	1	1.0	-0.0
16	596.84	605.0	8.159999999999968	2	1	1.0	1	1	1.0	-0.0
17	610.52	646.84	36.32000000000005	3	3	1.0	1	2	0.6666666666666666	0.7597981717170423
18	646.84	677.19	30.350000000000023	2	1	1.0	1	1	1.0	-0.0
19	680.07	691.62	11.549999999999955	2	1	1.0	1	1	1.0	-0.0
