scene_id	start	end	duration	n_nodes	n_edges	density	n_components	n_interaction_edges	interaction_density	interaction_entropy
1	4.64	16.72	12.079999999999998	2	1	1.0	1	1	1.0	-0.0
2	20.16	46.54	26.38	5	10	1.0	1	7	0.7	2.7460505829627575
3	46.54	53.42	6.880000000000003	2	1	1.0	1	1	1.0	-0.0
4	53.42	60.71	7.289999999999999	3	3	1.0	1	3	1.0	1.5695824871130997
5	63.03	74.31	11.280000000000001	4	6	1.0	1	4	0.6666666666666666	2.245137067611539
6	76.39	77.43	1.0400000000000063	1	0	0.0	1	0	0.0	0.0
8	84.88	91.76	6.88000000000001	3	3	1.0	1	3	1.0	1.5773684339941259
9	94.4	132.14	37.73999999999998	5	10	1.0	1	8	0.8	2.7176351882420238
10	132.38	164.37	31.99000000000001	3	3	1.0	1	2	0.6666666666666666	1.1789904541397993
11	164.37	177.99	13.620000000000005	2	1	1.0	1	1	1.0	-0.0
12	178.23	180.55	2.3200000000000216	1	0	0.0	1	0	0.0	0.0
13	181.43	228.13	46.69999999999999	2	1	1.0	1	1	1.0	-0.0
15	235.65	257.81	22.159999999999997	1	0	0.0	1	0	0.0	0.0
16	257.81	260.49	2.680000000000007	1	0	0.0	1	0	0.0	0.0
17	262.73	305.85	43.120000000000005	3	3	1.0	1	2	0.6666666666666666	0.6664927766784032
18	306.33	335.31	28.980000000000018	4	6	1.0	1	4	0.6666666666666666	2.0127550362258027
19	338.03	412.13	74.10000000000002	2	1	1.0	1	1	1.0	-0.0
20	419.57	426.21	6.639999999999986	2	1	1.0	1	1	1.0	-0.0
21	426.21	489.16	62.950000000000045	3	3	1.0	1	3	1.0	1.4768001224433385
23	492.28	497.49	5.210000000000036	2	1	1.0	1	1	1.0	-0.0
24	501.09	519.499	18.40900000000005	2	1	1.0	1	1	1.0	-0.0
25	522.459	538.939	16.480000000000018	2	1	1.0	1	1	1.0	-0.0
26	540.539	561.71	21.17100000000005	1	0	0.0	1	0	0.0	0.0
27	567.39	569.47	2.080000000000041	1	0	0.0	1	0	0.0	0.0
28	574.91	594.09	19.180000000000064	3	3	1.0	1	2	0.6666666666666666	1.2183289443300063
29	596.17	612.74	16.57000000000005	2	1	1.0	1	1	1.0	-0.0
31	619.14	641.0	21.860000000000014	3	3	1.0	1	3	1.0	1.4459104339436073
32	641.0	657.04	16.039999999999964	2	1	1.0	1	1	1.0	-0.0
33	657.04	679.96	22.920000000000073	3	3	1.0	1	3	1.0	1.4459104339436073
36	679.96	681.56	1.599999999999909	2	1	1.0	1	1	1.0	-0.0
