scene_id	start	end	duration	n_nodes	n_edges	density	n_components	n_interaction_edges	interaction_density	interaction_entropy
1	1.28	12.72	11.440000000000001	1	0	0.0	1	0	0.0	0.0
2	13.44	35.58	22.14	1	0	0.0	1	0	0.0	0.0
3	42.14	60.18	18.04	2	1	1.0	1	1	1.0	-0.0
6	60.18	89.56	29.380000000000003	3	3	1.0	1	2	0.6666666666666666	1.051882518991104
7	92.42	93.3	0.8799999999999955	1	0	0.0	1	0	0.0	0.0
8	95.3	145.27	49.97000000000001	2	1	1.0	1	1	1.0	-0.0
10	154.79	188.88	34.09	3	3	1.0	1	3	1.0	1.2640431807512575
11	188.96	194.08	5.1200000000000045	1	0	0.0	1	0	0.0	0.0
12	194.08	201.36	7.280000000000001	1	0	0.0	1	0	0.0	0.0
13	205.92	206.8	0.8800000000000239	1	0	0.0	1	0	0.0	0.0
14	211.2	219.2	8.0	2	1	1.0	1	1	1.0	-0.0
15	220.8	265.15	44.349999999999966	2	1	1.0	1	1	1.0	-0.0
16	269.71	331.79	62.08000000000004	3	3	1.0	1	3	1.0	1.173482485550356
17	331.79	416.44	84.64999999999998	6	15	1.0	1	12	0.8	3.514790860839896
18	425.72	441.7	15.979999999999961	3	3	1.0	1	3	1.0	1.3316113358610995
19	441.7	520.07	78.37000000000006	2	1	1.0	1	1	1.0	-0.0
20	530.95	641.7	110.75	3	3	1.0	1	3	1.0	1.00765878010114
21	646.66	665.61	18.950000000000045	2	1	1.0	1	1	1.0	-0.0
22	668.73	709.35	40.620000000000005	3	3	1.0	1	3	1.0	0.9411447947800458
23	713.59	734.19	20.600000000000023	2	1	1.0	1	1	1.0	-0.0
