scene_id	start	end	duration	n_nodes	n_edges	density	n_components	n_interaction_edges	interaction_density	interaction_entropy
33	0.96	22.88	21.919999999999998	2	1	1.0	1	1	1.0	-0.0
34	23.92	45.74	21.82	2	1	1.0	1	1	1.0	-0.0
36	45.74	73.32	27.57999999999999	5	10	1.0	1	6	0.6	2.8710681833604865
37	75.0	77.72	2.719999999999999	1	0	0.0	1	0	0.0	0.0
38	80.44	86.68	6.240000000000009	2	1	1.0	1	1	1.0	-0.0
39	90.86	112.46	21.599999999999994	2	1	1.0	1	1	1.0	-0.0
40	113.13	141.33	28.200000000000017	3	3	1.0	1	3	1.0	1.0458714494429595
41	144.05	198.33	54.28	7	21	1.0	1	11	0.5238095238095238	3.7558758094766067
43	198.6	208.92	10.319999999999993	2	1	1.0	1	1	1.0	-0.0
44	216.44	216.92	0.47999999999998977	1	0	0.0	1	0	0.0	0.0
45	218.36	224.92	6.559999999999974	2	1	1.0	1	1	1.0	-0.0
46	224.92	238.12	13.200000000000017	2	1	1.0	1	1	1.0	-0.0
47	238.12	241.72	3.5999999999999943	2	1	1.0	1	1	1.0	-0.0
48	246.44	250.24	3.8000000000000114	2	1	1.0	1	1	1.0	-0.0
49	250.24	254.84	4.599999999999994	2	1	1.0	1	1	1.0	-0.0
50	255.62	259.62	4.0	2	1	1.0	1	1	1.0	-0.0
51	262.82	264.18	1.3600000000000136	1	0	0.0	1	0	0.0	0.0
52	264.9	267.62	2.7200000000000273	1	0	0.0	1	0	0.0	0.0
53	271.14	279.78	8.639999999999986	2	1	1.0	1	1	1.0	-0.0
54	281.14	292.4	11.259999999999991	2	1	1.0	1	1	1.0	-0.0
55	292.88	295.92	3.0400000000000205	1	0	0.0	1	0	0.0	0.0
56	298.56	315.71	17.149999999999977	2	1	1.0	1	1	1.0	-0.0
57	316.75	332.91	16.160000000000025	3	3	1.0	1	2	0.6666666666666666	1.2508526445773165
58	333.15	370.84	37.69	3	3	1.0	1	3	1.0	1.5831587256842694
59	370.84	386.8	15.960000000000036	2	1	1.0	1	1	1.0	-0.0
60	389.36	406.8	17.439999999999998	2	1	1.0	1	1	1.0	-0.0
61	410.8	427.77	16.96999999999997	2	1	1.0	1	1	1.0	-0.0
63	434.89	435.89	1.0	1	0	0.0	1	0	0.0	0.0
64	435.89	444.95	9.060000000000002	3	3	1.0	1	2	0.6666666666666666	1.2311188572526812
65	444.95	449.35	4.400000000000034	2	1	1.0	1	1	1.0	-0.0
66	449.59	461.75	12.160000000000025	2	1	1.0	1	1	1.0	-0.0
67	461.91	463.03	1.1199999999999477	1	0	0.0	1	0	0.0	0.0
68	463.43	468.07	4.639999999999986	4	6	1.0	1	6	1.0	2.2914626222311383
70	481.45	484.01	2.5600000000000023	1	0	0.0	1	0	0.0	0.0
71	484.97	500.73	15.759999999999991	2	1	1.0	1	1	1.0	-0.0
72	502.25	547.6	45.35000000000002	2	1	1.0	1	1	1.0	-0.0
73	552.93	558.29	5.360000000000014	2	1	1.0	1	1	1.0	-0.0
74	564.85	604.87	40.01999999999998	1	0	0.0	1	0	0.0	0.0
75	604.95	605.43	0.4799999999999045	1	0	0.0	1	0	0.0	0.0
76	616.31	617.67	1.3600000000000136	1	0	0.0	1	0	0.0	0.0
77	619.27	630.6	11.330000000000041	4	6	1.0	1	5	0.8333333333333334	2.260212073198934
78	637.8	651.88	14.080000000000041	2	1	1.0	1	1	1.0	-0.0
79	652.92	656.45	3.5300000000000864	2	1	1.0	1	1	1.0	-0.0
82	675.65	678.21	2.560000000000059	1	0	0.0	1	0	0.0	0.0
85	691.23	692.11	0.8799999999999955	1	0	0.0	1	0	0.0	0.0
86	694.83	711.57	16.74000000000001	1	0	0.0	1	0	0.0	0.0
