scene_id	start	end	duration	n_nodes	n_edges	density	n_components	n_interaction_edges	interaction_density	interaction_entropy
1	6.96	12.24	5.28	1	0	0.0	1	0	0.0	0.0
2	13.2	16.16	2.960000000000001	1	0	0.0	1	0	0.0	0.0
3	16.32	19.2	2.879999999999999	1	0	0.0	1	0	0.0	0.0
4	19.36	55.75	36.39	4	6	1.0	1	4	0.6666666666666666	1.7982023180516622
6	55.82	84.88	29.059999999999995	2	1	1.0	1	1	1.0	-0.0
7	87.6	98.08	10.480000000000004	2	1	1.0	1	1	1.0	-0.0
8	99.92	104.16	4.239999999999995	2	1	1.0	1	1	1.0	-0.0
9	105.92	209.7	103.77999999999999	8	28	1.0	1	17	0.6071428571428571	3.8409080887318066
11	210.26	251.64	41.379999999999995	5	10	1.0	1	5	0.5	2.367808149643827
12	253.72	269.73	16.01000000000002	3	3	1.0	1	3	1.0	1.3339375375887927
14	275.81	283.33	7.519999999999982	2	1	1.0	1	1	1.0	-0.0
15	288.45	321.35	32.900000000000034	2	1	1.0	1	1	1.0	-0.0
17	321.35	340.75	19.399999999999977	4	6	1.0	1	5	0.8333333333333334	2.1414277363478367
18	343.07	362.46	19.389999999999986	2	1	1.0	1	1	1.0	-0.0
19	363.74	384.63	20.889999999999986	4	6	1.0	1	6	1.0	2.326955090099021
20	384.63	401.35	16.720000000000027	2	1	1.0	1	1	1.0	-0.0
21	404.31	463.0	58.69	3	3	1.0	1	3	1.0	1.3768981899018184
22	467.16	477.37	10.20999999999998	2	1	1.0	1	1	1.0	-0.0
24	488.96	518.62	29.660000000000025	3	3	1.0	1	3	1.0	1.0249227351082697
25	526.7	547.1	20.399999999999977	3	3	1.0	1	3	1.0	0.7906300956572873
26	551.58	555.02	3.439999999999941	1	0	0.0	1	0	0.0	0.0
27	559.5	564.51	5.009999999999991	1	0	0.0	1	0	0.0	0.0
29	576.27	628.26	51.99000000000001	2	1	1.0	1	1	1.0	-0.0
30	630.82	631.38	0.5599999999999454	1	0	0.0	1	0	0.0	0.0
31	632.74	654.03	21.289999999999964	2	1	1.0	1	1	1.0	-0.0
33	656.67	675.66	18.99000000000001	2	1	1.0	1	1	1.0	-0.0
34	685.1	690.7	5.600000000000023	2	1	1.0	1	1	1.0	-0.0
35	691.74	711.72	19.980000000000018	2	1	1.0	1	1	1.0	-0.0
