scene_id	start	end	duration	n_nodes	n_edges	density	n_components	n_interaction_edges	interaction_density	interaction_entropy
19	0.32	16.8	16.48	3	3	1.0	1	2	0.6666666666666666	1.1379073014106018
20	27.84	53.5	25.66	2	1	1.0	1	1	1.0	-0.0
21	57.98	67.16	9.18	2	1	1.0	1	1	1.0	-0.0
22	67.24	131.44	64.2	2	1	1.0	1	1	1.0	-0.0
23	137.28	156.98	19.69999999999999	4	6	1.0	1	5	0.8333333333333334	2.1043815011448266
24	165.86	203.68	37.81999999999999	2	1	1.0	1	1	1.0	-0.0
25	207.76	232.8	25.04000000000002	2	1	1.0	1	1	1.0	-0.0
26	238.48	246.23	7.75	1	0	0.0	1	0	0.0	0.0
27	246.23	304.84	58.609999999999985	3	3	1.0	1	3	1.0	0.6363123360962515
28	304.84	379.81	74.97000000000003	2	1	1.0	1	1	1.0	-0.0
30	392.45	413.28	20.829999999999984	1	0	0.0	1	0	0.0	0.0
31	417.44	474.75	57.31	2	1	1.0	1	1	1.0	-0.0
32	474.75	485.63	10.879999999999995	2	1	1.0	1	1	1.0	-0.0
33	486.02	487.46	1.4399999999999977	1	0	0.0	1	0	0.0	0.0
34	494.26	510.58	16.319999999999993	2	1	1.0	1	1	1.0	-0.0
35	512.82	536.95	24.129999999999995	2	1	1.0	1	1	1.0	-0.0
36	537.19	541.03	3.839999999999918	2	1	1.0	1	1	1.0	-0.0
37	560.37	569.89	9.519999999999982	2	1	1.0	1	1	1.0	-0.0
38	572.13	585.08	12.950000000000045	2	1	1.0	1	1	1.0	-0.0
39	585.08	595.64	10.559999999999945	2	1	1.0	1	1	1.0	-0.0
40	595.64	605.17	9.529999999999973	2	1	1.0	1	1	1.0	-0.0
41	607.65	611.73	4.080000000000041	1	0	0.0	1	0	0.0	0.0
42	621.17	628.29	7.1200000000000045	2	1	1.0	1	1	1.0	-0.0
43	635.02	642.94	7.920000000000073	1	0	0.0	1	0	0.0	0.0
45	647.5	657.78	10.279999999999973	3	3	1.0	1	3	1.0	1.2468937274914726
46	660.49	680.57	20.08000000000004	6	15	1.0	1	11	0.7333333333333333	3.386759533571278
47	680.81	685.01	4.2000000000000455	2	1	1.0	1	1	1.0	-0.0
